State,G_score
california,-0.30334899875000204
california,-0.5165982379674005
california,-0.29903272721195534
california,-0.7542245110841849
california,-0.5165982379674005
california,-0.971427947481066
california,-0.971427947481066
california,-0.971427947481066
california,-1.3575165852510922
california,-1.260636928239804
california,-1.260636928239804
california,-1.260636928239804
california,-1.260636928239804
california,-1.279796268624386
california,-1.279796268624386
california,-1.279796268624386
california,-1.279796268624386
california,-1.3034075893193537
california,-1.3034075893193537
california,-1.3034075893193537
california,-1.3034075893193537
california,-1.5481311288590474
california,-1.5481311288590474
california,-1.5481311288590474
california,-1.5481311288590474
california,-2.6185410699896594
california,-2.6185410699896594
colorado,-0.5368104462425376
colorado,-0.5368104462425376
colorado,-0.5368104462425376
colorado,-0.881070420425591
colorado,-0.4378690291134653
colorado,-0.4378690291134653
colorado,-0.4378690291134653
colorado,-0.34427641002838577
colorado,-0.49686974997849387
colorado,-0.5648426758259145
colorado,-0.484251731831493
colorado,-0.484251731831493
colorado,-0.9471805100519958
colorado,-0.9471805100519958
colorado,-1.0470290110074518
colorado,-1.0470290110074518
colorado,-1.625634169341232
colorado,-1.625634169341232
colorado,-1.625634169341232
colorado,-1.883833637456427
colorado,-1.405083462177557
colorado,-1.405083462177557
colorado,-1.405083462177557
colorado,-1.405083462177557
colorado,-1.3950119660395253
colorado,-1.3950119660395253
colorado,-1.3950119660395253
colorado,-1.3950119660395253
colorado,-1.2899127346552293
colorado,-1.2899127346552293
colorado,-1.2899127346552293
colorado,-1.2899127346552293
colorado,-1.3494726629085743
colorado,-1.3494726629085743
colorado,-1.3494726629085743
colorado,-1.3494726629085743
colorado,-1.365331530678089
colorado,-1.365331530678089
connecticut,-0.8396845583551367
connecticut,-0.12606958547538438
connecticut,-0.12606958547538438
connecticut,-0.12606958547538438
connecticut,-0.14661143903932708
connecticut,-0.14661143903932708
connecticut,-0.14661143903932708
connecticut,-0.14661143903932708
connecticut,-0.29721529649145945
connecticut,-0.29721529649145945
connecticut,-0.29721529649145945
connecticut,-0.29721529649145945
connecticut,-0.8983198259094097
connecticut,-0.8983198259094097
connecticut,-0.6557175038244778
connecticut,-0.8983198259094097
connecticut,-0.41261672464229654
connecticut,-0.5656586717548139
connecticut,-0.41261672464229654
connecticut,-0.2754651287240641
connecticut,-0.319784195346819
connecticut,-0.319784195346819
connecticut,-0.319784195346819
connecticut,-0.319784195346819
connecticut,-0.41751033614689825
connecticut,-0.41751033614689825
connecticut,-0.41751033614689825
connecticut,-0.41751033614689825
connecticut,-0.38692626104986694
connecticut,-0.4670742421703409
connecticut,-0.4670742421703409
connecticut,-0.4670742421703409
connecticut,-0.33310663829156684
connecticut,-0.42373302907466787
connecticut,-0.42373302907466787
connecticut,-0.42373302907466787
connecticut,-0.26355172063472676
connecticut,-0.26355172063472676
delaware,-0.34706021931557757
delaware,-0.34706021931557757
delaware,-0.34706021931557757
delaware,-0.34706021931557757
delaware,-0.6758149271733237
delaware,-0.6758149271733237
delaware,-1.1901234887683614
delaware,-0.6758149271733237
delaware,-0.981731343509399
delaware,-0.3738148348184392
delaware,-0.981731343509399
delaware,-0.981731343509399
delaware,-1.3344195532875471
delaware,-1.3344195532875471
delaware,-1.1809072432676884
delaware,-1.1809072432676884
delaware,-1.0938451643117433
delaware,-1.0938451643117433
delaware,-1.0938451643117433
delaware,-1.0938451643117433
delaware,-0.5092785288085064
delaware,-0.59424652040817
delaware,-0.5092785288085064
delaware,-0.59424652040817
delaware,-0.37631875242253937
delaware,-0.37631875242253937
delaware,-0.37631875242253937
delaware,-0.48544172350086856
delaware,-0.604365270003108
delaware,-0.604365270003108
delaware,-0.5746166199298953
delaware,-0.6177286733746344
delaware,-0.5706821488443661
delaware,-0.588571809166698
delaware,-0.588571809166698
delaware,-0.6967449772101548
delaware,-6.868326853349652
delaware,-6.836207054854512
florida,-0.26166733880346327
florida,-0.34021529109284404
florida,-0.34021529109284404
florida,-0.4645768137045647
florida,-0.3160284162394539
florida,-0.23761263264260782
florida,-0.3160284162394539
florida,-0.23761263264260782
florida,-0.08197906662569932
florida,-0.21034011921801354
florida,-0.08197906662569932
florida,-0.08197906662569932
florida,-0.2395135048112863
florida,-0.2395135048112863
florida,-0.2395135048112863
florida,-0.2395135048112863
florida,-0.543067471737519
florida,-0.543067471737519
florida,-0.543067471737519
florida,-0.7817328933429578
florida,-0.7952872411639308
florida,-0.7952872411639308
florida,-0.7952872411639308
florida,-0.7952872411639308
florida,-0.8036941435834398
florida,-0.8036941435834398
florida,-0.8036941435834398
florida,-1.2476253063854736
florida,-1.2457882763016488
florida,-1.2457882763016488
florida,-1.2457882763016488
florida,-1.2457882763016488
florida,-1.446859012891331
florida,-1.446859012891331
florida,-1.446859012891331
florida,-1.446859012891331
florida,-4.5501836597258825
florida,-4.5501836597258825
georgia,-1.0910698794999152
georgia,-1.0910698794999152
georgia,-1.0910698794999152
georgia,-1.0910698794999152
georgia,-1.1848905615083174
georgia,-1.1848905615083174
georgia,-1.1848905615083174
georgia,-1.1848905615083174
georgia,-1.0640019749877028
georgia,-1.1274530543296595
georgia,-1.0640019749877028
georgia,-1.0640019749877028
georgia,-1.6799364226488227
georgia,-1.6799364226488227
georgia,-1.658958991783877
georgia,-1.658958991783877
georgia,-1.6645082823269846
georgia,-1.6645082823269846
georgia,-1.6645082823269846
georgia,-1.7205091280760925
georgia,-1.6445660265577566
georgia,-1.6445660265577566
georgia,-1.7181732501899833
georgia,-1.6445660265577566
georgia,-1.4278289795314614
georgia,-1.4278289795314614
georgia,-1.4278289795314614
georgia,-1.4278289795314614
georgia,-2.2188178012524133
georgia,-2.2188178012524133
georgia,-2.2188178012524133
georgia,-2.2188178012524133
georgia,-0.8198855514792459
georgia,-0.8198855514792459
georgia,-0.8198855514792459
georgia,-0.8198855514792459
georgia,-0.5732453520053343
georgia,-0.9251482542665518
hawaii,-0.804429408142408
hawaii,-0.804429408142408
hawaii,-0.6106073171791337
hawaii,-0.6106073171791337
hawaii,-0.7364373071851681
hawaii,-0.7364373071851681
hawaii,-0.7364373071851681
hawaii,-0.508366740146083
hawaii,-0.5283657947813604
hawaii,-0.747936799491888
hawaii,-0.747936799491888
hawaii,-0.747936799491888
hawaii,-0.7667568578049028
hawaii,-0.5445127428496632
hawaii,-0.7667568578049028
hawaii,-0.3599998352533383
hawaii,-0.8486954485483488
hawaii,-0.8486954485483488
hawaii,-0.8486954485483488
hawaii,-0.8486954485483488
hawaii,-1.5535240311087408
hawaii,-1.5535240311087408
hawaii,-1.5535240311087408
hawaii,-1.5535240311087408
hawaii,-1.4139574781235151
hawaii,-1.4139574781235151
hawaii,-1.4139574781235151
hawaii,-1.4139574781235151
hawaii,-1.2890806298162882
hawaii,-1.2890806298162882
hawaii,-1.2890806298162882
hawaii,-1.2890806298162882
hawaii,-1.2310061173490283
hawaii,-1.2310061173490283
hawaii,-1.2310061173490283
hawaii,-1.2310061173490283
hawaii,-1.201740263808316
hawaii,-1.201740263808316
idaho,-0.21725696630431746
idaho,-0.21725696630431746
idaho,-0.21725696630431746
idaho,-0.36317642055519334
idaho,-0.23133549195748537
idaho,-0.23133549195748537
idaho,-0.23133549195748537
idaho,-0.23133549195748537
idaho,-0.39273999330337345
idaho,-0.42702535230834826
idaho,-0.39273999330337345
idaho,-0.39273999330337345
idaho,-0.3188107273640124
idaho,-0.2025565806079309
idaho,-0.3188107273640124
idaho,-0.3188107273640124
idaho,-0.4991748910796534
idaho,-0.4991748910796534
idaho,-0.4991748910796534
idaho,-0.7464678739646711
idaho,-0.7650533695995683
idaho,-0.7650533695995683
idaho,-0.7650533695995683
idaho,-0.7650533695995683
idaho,-0.8169454094605968
idaho,-0.8169454094605968
idaho,-0.8169454094605968
idaho,-0.8169454094605968
idaho,-0.8352926483429907
idaho,-0.8352926483429907
idaho,-0.8352926483429907
idaho,-0.8352926483429907
idaho,-0.7812768161221498
idaho,-1.2295184960267735
idaho,-1.2295184960267735
idaho,-1.2295184960267735
idaho,-1.4693024308942957
idaho,-1.4693024308942957
illinois,-0.832078644184567
illinois,-0.832078644184567
illinois,-0.832078644184567
illinois,-0.832078644184567
illinois,-2.4738189777853483
illinois,-2.4738189777853483
illinois,-2.4738189777853483
illinois,-2.4738189777853483
illinois,-1.753254969180413
illinois,-1.753254969180413
illinois,-1.753254969180413
illinois,-1.753254969180413
illinois,-1.7989392667860442
illinois,-1.7989392667860442
illinois,-1.7989392667860442
illinois,-1.7989392667860442
illinois,-0.6281277740849692
illinois,-0.6281277740849692
illinois,-0.4963343845953866
illinois,-0.39178666293243836
illinois,-0.39691077596386115
illinois,-0.39691077596386115
illinois,-0.39691077596386115
illinois,-0.39691077596386115
illinois,-0.1920776686784966
illinois,-0.1920776686784966
illinois,-0.1920776686784966
illinois,-0.1920776686784966
illinois,-0.3108004500426823
illinois,-0.3108004500426823
illinois,-0.3842078627387376
illinois,-0.3842078627387376
illinois,-1.092316395040633
illinois,-1.1024120852583232
illinois,-1.1024120852583232
illinois,-1.1024120852583232
illinois,-1.0352131765421595
illinois,-1.0352131765421595
indiana,-0.11269227067867822
indiana,-0.11269227067867822
indiana,-0.11269227067867822
indiana,-0.11269227067867822
indiana,-0.24471512451428956
indiana,-0.24471512451428956
indiana,-0.24471512451428956
indiana,-0.8492017221383039
indiana,-0.8197551750036244
indiana,-0.20961839615751177
indiana,-0.8197551750036244
indiana,-0.8197551750036244
indiana,-0.9486721018259896
indiana,-0.9486721018259896
indiana,-0.9486721018259896
indiana,-0.9486721018259896
indiana,-0.8968421454540407
indiana,-0.8968421454540407
indiana,-0.8360036109463603
indiana,-0.8360036109463603
indiana,-0.47161083819304894
indiana,-0.47161083819304894
indiana,-0.47161083819304894
indiana,-0.47161083819304894
indiana,-0.6262071571055335
indiana,-0.6462317278385432
indiana,-0.6462317278385432
indiana,-0.6462317278385432
indiana,-0.3107884722004328
indiana,-0.3107884722004328
indiana,-0.27304935353366405
indiana,-0.27304935353366405
indiana,-0.3555114462069999
indiana,-0.3555114462069999
indiana,-0.3555114462069999
indiana,-0.3555114462069999
indiana,-1.551209018534687
indiana,-1.551209018534687
iowa,-0.19744958829432166
iowa,-0.19744958829432166
iowa,-0.19744958829432166
iowa,-0.19744958829432166
iowa,-0.23586049473060935
iowa,-0.23586049473060935
iowa,-0.23586049473060935
iowa,-0.23586049473060935
iowa,-0.25970742236089744
iowa,-0.25970742236089744
iowa,-0.25970742236089744
iowa,-0.25970742236089744
iowa,-0.2003191687980315
iowa,-0.2003191687980315
iowa,-0.2003191687980315
iowa,-0.2003191687980315
iowa,-0.7949289667830334
iowa,-0.7949289667830334
iowa,-0.7949289667830334
iowa,-0.7949289667830334
iowa,-0.7795483287392684
iowa,-0.5153297033167854
iowa,-0.5153297033167854
iowa,-0.7795483287392684
iowa,-0.5876618428624188
iowa,-0.5876618428624188
iowa,-0.5876618428624188
iowa,-0.5876618428624188
iowa,-0.5690670114368939
iowa,-0.5690670114368939
iowa,-0.4160634531719039
iowa,-0.4160634531719039
iowa,-0.5613504273203411
iowa,-0.5613504273203411
iowa,-0.41111569667607445
iowa,-0.41111569667607445
iowa,-1.7024200495645203
iowa,-1.6411945941048236
kansas,-0.424811571864981
kansas,-0.424811571864981
kansas,-0.424811571864981
kansas,-0.424811571864981
kansas,-0.38602510071685964
kansas,-0.38602510071685964
kansas,-0.38602510071685964
kansas,-0.38602510071685964
kansas,-0.374818461392431
kansas,-0.374818461392431
kansas,-0.374818461392431
kansas,-0.374818461392431
kansas,-0.42420975690802254
kansas,-0.42420975690802254
kansas,-0.8526825360869545
kansas,-0.8526825360869545
kansas,-0.8458891575785464
kansas,-0.6253996597137161
kansas,-0.6253996597137161
kansas,-0.6253996597137161
kansas,-1.3807125556834912
kansas,-1.3807125556834912
kansas,-1.4233869512326853
kansas,-1.4233869512326853
kansas,-0.4288053421381989
kansas,-0.4288053421381989
kansas,-0.5599117999149239
kansas,-0.4288053421381989
kansas,-0.5724064084535934
kansas,-0.4464814378521614
kansas,-0.4464814378521614
kansas,-0.5724064084535934
kansas,-0.61755003596587
kansas,-0.8407911876594036
kansas,-0.5036501777518291
kansas,-0.5036501777518291
kansas,-0.5656325834094487
kansas,-0.41195386250689925
kentucky,-0.23907760599959324
kentucky,-0.23907760599959324
kentucky,-0.23907760599959324
kentucky,-0.23907760599959324
kentucky,-0.23466589920162836
kentucky,-0.23466589920162836
kentucky,-0.7799312814645353
kentucky,-0.23466589920162836
kentucky,-0.43151007721994167
kentucky,-0.43151007721994167
kentucky,-0.8236717213581292
kentucky,-0.43151007721994167
kentucky,-0.8115208591231531
kentucky,-0.8115208591231531
kentucky,-0.5459677548347107
kentucky,-0.8115208591231531
kentucky,-0.5984661982162373
kentucky,-0.5984661982162373
kentucky,-0.5984661982162373
kentucky,-0.5984661982162373
kentucky,-0.4004085683072633
kentucky,-0.4004085683072633
kentucky,-0.4004085683072633
kentucky,-0.4004085683072633
kentucky,-0.18513349392758757
kentucky,-0.34679657320549123
kentucky,-0.34679657320549123
kentucky,-0.34679657320549123
kentucky,-0.41263114382766625
kentucky,-0.41263114382766625
kentucky,-0.3012405423712594
kentucky,-0.3012405423712594
kentucky,-0.4349119482257564
kentucky,-0.3320280541625734
kentucky,-0.3320280541625734
kentucky,-0.3320280541625734
kentucky,-0.317985863914033
kentucky,-0.317985863914033
louisiana,-0.4631273622523677
louisiana,-0.4631273622523677
louisiana,-0.4631273622523677
louisiana,-0.4631273622523677
louisiana,-0.3926865491850444
louisiana,-0.3926865491850444
louisiana,-0.3926865491850444
louisiana,-0.8050292202192498
louisiana,-0.3672419843132681
louisiana,-0.3672419843132681
louisiana,-0.7953015760702747
louisiana,-0.7953015760702747
louisiana,-0.8231917355006372
louisiana,-0.5879392342672097
louisiana,-0.5879392342672097
louisiana,-0.5879392342672097
louisiana,-0.39283102179668616
louisiana,-0.39283102179668616
louisiana,-0.39283102179668616
louisiana,-0.39283102179668616
louisiana,-0.3636255500223145
louisiana,-0.22627740272088212
louisiana,-0.22627740272088212
louisiana,-0.3636255500223145
louisiana,-0.9371087953697791
louisiana,-1.001636555689615
louisiana,-0.9371087953697791
louisiana,-1.2629311548339246
louisiana,-0.8487296515091443
louisiana,-0.6322184959681331
louisiana,-0.6322184959681331
louisiana,-0.6322184959681331
louisiana,-0.6937401918817054
louisiana,-0.6032817977269851
louisiana,-0.6032817977269851
louisiana,-0.6032817977269851
louisiana,-0.39827360657094585
louisiana,-0.39827360657094585
maine,-0.8074673753921001
maine,-0.06283714119519325
maine,-0.8074673753921001
maine,-0.06283714119519325
maine,-0.7930659894574131
maine,-0.7930659894574131
maine,-0.7930659894574131
maine,-0.7930659894574131
maine,-0.8047470247665321
maine,-0.8047470247665321
maine,-0.8047470247665321
maine,-0.5400165427100088
maine,-0.5431823450879826
maine,-0.3818040799564666
maine,-0.3818040799564666
maine,-0.3818040799564666
maine,-0.19993443868751642
maine,-0.19993443868751642
maine,-0.19993443868751642
maine,-0.091524495668921
maine,-0.24436989224393244
maine,-0.35341308436563357
maine,-0.35341308436563357
maine,-0.35341308436563357
maine,-0.535971029980998
maine,-0.535971029980998
maine,-0.535971029980998
maine,-0.535971029980998
maine,-0.5188069033501714
maine,-0.5188069033501714
maine,-0.7625003681445727
maine,-0.7625003681445727
maine,-0.5467711152592054
maine,-0.5467711152592054
maine,-0.5467711152592054
maine,-0.7792686335329722
maine,-0.9427568964380942
maine,-0.9427568964380942
maryland,-0.3269682378363376
maryland,-0.3269682378363376
maryland,-0.3269682378363376
maryland,-0.3269682378363376
maryland,-0.28830536410657104
maryland,-0.28830536410657104
maryland,-0.28830536410657104
maryland,-0.28830536410657104
maryland,-0.36021974299073506
maryland,-0.27060986374806495
maryland,-0.36021974299073506
maryland,-0.36021974299073506
maryland,-0.2977625867372274
maryland,-0.5261901957664091
maryland,-0.5261901957664091
maryland,-0.2977625867372274
maryland,-0.5421299801208614
maryland,-0.5421299801208614
maryland,-0.5421299801208614
maryland,-0.7773416896652539
maryland,-0.816723748986839
maryland,-0.816723748986839
maryland,-0.816723748986839
maryland,-0.816723748986839
maryland,-1.239883678642982
maryland,-1.239883678642982
maryland,-1.239883678642982
maryland,-1.239883678642982
maryland,-1.241876315794785
maryland,-1.241876315794785
maryland,-1.241876315794785
maryland,-1.241876315794785
maryland,-1.216990621408051
maryland,-1.216990621408051
maryland,-1.216990621408051
maryland,-1.216990621408051
maryland,-1.9011265744968524
maryland,-1.9011265744968524
massachusetts,-0.3079713134753579
massachusetts,-0.3079713134753579
massachusetts,-0.3079713134753579
massachusetts,-0.3079713134753579
massachusetts,-0.2840727596053202
massachusetts,-0.2840727596053202
massachusetts,-0.2840727596053202
massachusetts,-0.2840727596053202
massachusetts,-0.25014971783103773
massachusetts,-0.25014971783103773
massachusetts,-0.25014971783103773
massachusetts,-0.25014971783103773
massachusetts,-0.7950819733143581
massachusetts,-0.7950819733143581
massachusetts,-0.7950819733143581
massachusetts,-0.7950819733143581
massachusetts,-0.5268025829144413
massachusetts,-0.5268025829144413
massachusetts,-0.5268025829144413
massachusetts,-0.24577590037699396
massachusetts,-0.28852123315194406
massachusetts,-0.28852123315194406
massachusetts,-0.28852123315194406
massachusetts,-0.2555037154999516
massachusetts,-0.3708634757350607
massachusetts,-0.3708634757350607
massachusetts,-0.26201286478852115
massachusetts,-0.3708634757350607
massachusetts,-0.4173231366968744
massachusetts,-0.4173231366968744
massachusetts,-0.4173231366968744
massachusetts,-0.4173231366968744
massachusetts,-0.3904183975146445
massachusetts,-0.4704426407435471
massachusetts,-0.4704426407435471
massachusetts,-0.4704426407435471
massachusetts,-0.4922467168773058
massachusetts,-0.4922467168773058
michigan,-0.4353078018926889
michigan,-0.4353078018926889
michigan,-0.4353078018926889
michigan,-0.4353078018926889
michigan,-0.48380447108810687
michigan,-0.48380447108810687
michigan,-0.832098419408297
michigan,-0.832098419408297
michigan,-1.5015146291393795
michigan,-1.5015146291393795
michigan,-1.5015146291393795
michigan,-1.5015146291393795
michigan,-0.8286121144290125
michigan,-0.7316895418366695
michigan,-0.7316895418366695
michigan,-0.7316895418366695
michigan,-0.4724596060811056
michigan,-0.3681588923903539
michigan,-0.3681588923903539
michigan,-0.32214034163239286
michigan,-0.20107218886651818
michigan,-0.20107218886651818
michigan,-0.31530063790801793
michigan,-0.20107218886651818
michigan,-0.42880237173096764
michigan,-0.42880237173096764
michigan,-0.42880237173096764
michigan,-0.42880237173096764
michigan,-0.40884645424564975
michigan,-0.5940161553566031
michigan,-0.5940161553566031
michigan,-0.5940161553566031
michigan,-1.3296654806535846
michigan,-1.3792291983293399
michigan,-1.3792291983293399
michigan,-1.3792291983293399
michigan,-2.442579064248519
michigan,-2.442579064248519
minnesota,-0.3933792816833752
minnesota,-0.3933792816833752
minnesota,-0.3933792816833752
minnesota,-0.3933792816833752
minnesota,-0.3407421821215232
minnesota,-0.3407421821215232
minnesota,-0.3407421821215232
minnesota,-0.3407421821215232
minnesota,-0.2953106437205915
minnesota,-0.2953106437205915
minnesota,-0.8010134663157469
minnesota,-0.8010134663157469
minnesota,-0.7901313012631794
minnesota,-0.5207204963055543
minnesota,-0.5207204963055543
minnesota,-0.7901313012631794
minnesota,-0.5524246139151852
minnesota,-0.3964664280926174
minnesota,-0.3964664280926174
minnesota,-0.254055014347302
minnesota,-0.27300708162674514
minnesota,-0.27300708162674514
minnesota,-0.3575458174244675
minnesota,-0.27300708162674514
minnesota,-0.3528344922246906
minnesota,-0.3528344922246906
minnesota,-0.3528344922246906
minnesota,-0.3528344922246906
minnesota,-0.37207721765274315
minnesota,-0.5412859709761545
minnesota,-0.5412859709761545
minnesota,-0.5412859709761545
minnesota,-0.5791870256906823
minnesota,-0.5791870256906823
minnesota,-0.5791870256906823
minnesota,-0.5791870256906823
minnesota,-1.6259686501255834
minnesota,-1.6259686501255834
mississippi,-0.6525439906822976
mississippi,-0.6525439906822976
mississippi,-0.6525439906822976
mississippi,-0.6525439906822976
mississippi,-1.161383040962643
mississippi,-1.161383040962643
mississippi,-1.161383040962643
mississippi,-1.161383040962643
mississippi,-1.58182808177184
mississippi,-1.58182808177184
mississippi,-1.58182808177184
mississippi,-1.4743545593872538
mississippi,-1.2462366456956637
mississippi,-1.1917507284733246
mississippi,-1.1917507284733246
mississippi,-1.1917507284733246
mississippi,-0.8443815856834747
mississippi,-0.8443815856834747
mississippi,-0.8443815856834747
mississippi,-0.7943977355979696
mississippi,-1.4921504799121288
mississippi,-1.4921504799121288
mississippi,-1.4921504799121288
mississippi,-1.5227777453271527
mississippi,-1.1740063158857377
mississippi,-1.1740063158857377
mississippi,-1.1740063158857377
mississippi,-1.3842303055409235
mississippi,-1.5299778798934032
mississippi,-1.4880764373640685
mississippi,-1.4639864415623791
mississippi,-1.4639864415623791
mississippi,-0.5325856707432358
mississippi,-0.5325856707432358
mississippi,-0.5325856707432358
mississippi,-0.5325856707432358
mississippi,-0.8984933010655951
mississippi,-0.8984933010655951
missouri,-0.4460343659820018
missouri,-0.4460343659820018
missouri,-0.4460343659820018
missouri,-0.4460343659820018
missouri,-0.2537627380671743
missouri,-0.2537627380671743
missouri,-0.2537627380671743
missouri,-0.2537627380671743
missouri,-0.6603894063139208
missouri,-0.6603894063139208
missouri,-0.9445144379948188
missouri,-0.6603894063139208
missouri,-0.824061387317358
missouri,-0.824061387317358
missouri,-0.824061387317358
missouri,-0.824061387317358
missouri,-0.5431287259593144
missouri,-0.5431287259593144
missouri,-0.5431287259593144
missouri,-0.3951915863714514
missouri,-0.35261540657245893
missouri,-0.35261540657245893
missouri,-0.18731749926333288
missouri,-0.35261540657245893
missouri,-0.1854773970912985
missouri,-0.1854773970912985
missouri,-0.1854773970912985
missouri,-0.1854773970912985
missouri,-0.19629864090782295
missouri,-0.19629864090782295
missouri,-0.09708732823576396
missouri,-0.09708732823576396
missouri,-0.5614972835535647
missouri,-0.5092014376487983
missouri,-0.5092014376487983
missouri,-0.5092014376487983
missouri,-0.750464344727882
missouri,-0.750464344727882
montana,-0.5113124433266558
montana,-0.34869994219588596
montana,-0.34869994219588596
montana,-0.34869994219588596
montana,-0.4591019601161612
montana,-0.3311433682597472
montana,-0.3311433682597472
montana,-0.3311433682597472
montana,-0.27147445187188435
montana,-0.27147445187188435
montana,-0.27147445187188435
montana,-0.27147445187188435
montana,-0.4548963833034519
montana,-0.4548963833034519
montana,-0.4548963833034519
montana,-0.4548963833034519
montana,-0.40463301308381844
montana,-0.49152527277637453
montana,-0.49152527277637453
montana,-0.49152527277637453
montana,-0.482936722041502
montana,-0.6616282329989498
montana,-0.6616282329989498
montana,-0.6616282329989498
montana,-0.800374629840287
montana,-0.800374629840287
montana,-0.800374629840287
montana,-0.800374629840287
montana,-0.6665605135273687
montana,-0.8806254437338943
montana,-0.8806254437338943
montana,-0.8806254437338943
montana,-0.8845079095803812
montana,-0.8845079095803812
montana,-0.8845079095803812
montana,-0.8845079095803812
montana,-0.9666631693667159
montana,-0.9666631693667159
nebraska,-0.2679041178728087
nebraska,-0.2679041178728087
nebraska,-0.2679041178728087
nebraska,-0.2679041178728087
nebraska,-0.4595938058513007
nebraska,-0.4595938058513007
nebraska,-0.4595938058513007
nebraska,-0.4595938058513007
nebraska,-0.28810433646551914
