"year","month","EPU_NationalAK","EPU_StateAK","EPU_CompositeAK","EPU_NationalAL","EPU_StateAL","EPU_CompositeAL","EPU_NationalCA","EPU_StateCA","EPU_CompositeCA","EPU_NationalCO","EPU_StateCO","EPU_CompositeCO","EPU_NationalCT","EPU_StateCT","EPU_CompositeCT","EPU_NationalFL","EPU_StateFL","EPU_CompositeFL","EPU_NationalGA","EPU_StateGA","EPU_CompositeGA","EPU_NationalIA","EPU_StateIA","EPU_CompositeIA","EPU_NationalID","EPU_StateID","EPU_CompositeID","EPU_NationalIL","EPU_StateIL","EPU_CompositeIL","EPU_NationalIN","EPU_StateIN","EPU_CompositeIN","EPU_NationalKS","EPU_StateKS","EPU_CompositeKS","EPU_NationalKY","EPU_StateKY","EPU_CompositeKY","EPU_NationalLA","EPU_StateLA","EPU_CompositeLA","EPU_NationalMA","EPU_StateMA","EPU_CompositeMA","EPU_NationalMD","EPU_StateMD","EPU_CompositeMD","EPU_NationalME","EPU_StateME","EPU_CompositeME","EPU_NationalMI","EPU_StateMI","EPU_CompositeMI","EPU_NationalMN","EPU_StateMN","EPU_CompositeMN","EPU_NationalMO","EPU_StateMO","EPU_CompositeMO","EPU_NationalMT","EPU_StateMT","EPU_CompositeMT","EPU_NationalNC","EPU_StateNC","EPU_CompositeNC","EPU_NationalND","EPU_StateND","EPU_CompositeND","EPU_NationalNE","EPU_StateNE","EPU_CompositeNE","EPU_NationalNH","EPU_StateNH","EPU_CompositeNH","EPU_NationalNJ","EPU_StateNJ","EPU_CompositeNJ","EPU_NationalNM","EPU_StateNM","EPU_CompositeNM","EPU_NationalNY","EPU_StateNY","EPU_CompositeNY","EPU_NationalOH","EPU_StateOH","EPU_CompositeOH","EPU_NationalOK","EPU_StateOK","EPU_CompositeOK","EPU_NationalOR","EPU_StateOR","EPU_CompositeOR","EPU_NationalPA","EPU_StatePA","EPU_CompositePA","EPU_NationalRI","EPU_StateRI","EPU_CompositeRI","EPU_NationalSC","EPU_StateSC","EPU_CompositeSC","EPU_NationalTN","EPU_StateTN","EPU_CompositeTN","EPU_NationalTX","EPU_StateTX","EPU_CompositeTX","EPU_NationalUT","EPU_StateUT","EPU_CompositeUT","EPU_NationalVA","EPU_StateVA","EPU_CompositeVA","EPU_NationalWA","EPU_StateWA","EPU_CompositeWA","EPU_NationalWI","EPU_StateWI","EPU_CompositeWI","EPU_NationalWV","EPU_StateWV","EPU_CompositeWV"
2000,1,187.453420245398,112.472052147239,187.453420245398,23.0940952711812,57.735238177953,80.8293334491342,62.7814340149644,53.8126577271123,101.646131262323,35.8148116966912,23.8765411311275,47.7530822622549,32.6121662462997,32.6121662462997,65.2243324925993,64.7700024314918,33.3663648889503,82.4345485491714,97.4524733613752,38.9809893445501,126.688215369788,67.2133018477736,33.6066509238868,78.4155188224025,65.5873700506591,65.5873700506591,98.3810550759886,31.8569559541538,39.8211949426923,67.6960314025768,35.2238060032563,52.8357090048845,70.4476120065126,36.8564961639206,18.4282480819603,36.8564961639206,23.8034532385378,71.4103597156135,95.2138129541513,76.7363112966971,38.3681556483486,95.9203891208714,35.5502199100823,23.7001466067216,47.4002932134431,120.956383972375,80.6375893149167,120.956383972375,74.7070502261002,112.06057533915,130.737337895675,64.741204178595,129.48240835719,151.062809750055,117.528692571467,88.1465194286003,176.2930388572,53.9797215086086,8.99662025143477,53.9797215086086,0,202.839872231867,202.839872231867,35.5819954199511,26.6864965649633,62.2684919849144,24.4044400297896,73.2133200893688,73.2133200893688,52.7470993978473,118.680973645156,131.867748494618,0,97.0915090305268,97.0915090305268,59.6290104873391,53.6661094386052,95.4064167797426,49.5410333693017,173.393616792556,173.393616792556,19.3252793198821,45.0923184130582,57.9758379596462,63.258204722782,44.2807433059474,88.5614866118948,33.5385918866934,33.5385918866934,50.30788783004,86.0700072363962,43.0350036181981,86.0700072363962,57.8624863381742,42.0818082459449,78.9033904611466,32.3258497355001,32.3258497355001,32.3258497355001,19.9744995001233,19.9744995001233,39.9489990002466,99.6162248194249,55.3423471219027,132.821633092567,78.317663994157,32.9758585238556,98.9275755715667,24.9501061277231,31.1876326596539,37.4251591915847,27.1612074101667,27.1612074101667,54.3224148203335,61.5052066596952,41.0034711064635,92.2578099895428,27.6338594040805,18.4225729360537,36.8451458721073,88.7971365364143,192.393795828898,251.591886853174
2000,2,108.823551391371,72.549034260914,108.823551391371,54.9654336453894,43.9723469163116,87.9446938326231,55.672060539601,46.3933837830008,80.4151985572014,48.7086718575527,36.5315038931645,73.063007786329,33.8886909269563,45.1849212359418,67.7773818539126,39.6761833257117,22.970421925412,52.2055043759364,78.8398955744459,39.4199477872229,78.8398955744459,25.1162165707969,37.6743248561953,50.2324331415937,57.6181364455603,86.4272046683404,115.236272891121,19.9190045533808,19.9190045533808,31.8704072854094,33.8677370534976,50.8016055802464,67.7354741069952,64.0165799704125,24.0062174889047,88.0227974593171,100.249829049274,25.0624572623185,125.312286311592,77.8369559433013,19.4592389858253,77.8369559433013,12.2891734067632,49.1566936270529,49.1566936270529,74.4675559947641,74.4675559947641,111.701333992146,37.628057222287,56.4420858334305,56.4420858334305,38.4527189612566,57.679078441885,76.9054379225133,115.252726014018,49.3940254345793,148.182076303738,77.4198576366191,48.3874110228869,116.129786454929,0,204.154879507276,204.154879507276,36.0921809772222,18.0460904886111,54.1382714658333,24.4645124975552,73.3935374926657,73.3935374926657,51.9076287097751,17.3025429032584,69.2101716130334,50.0878686993569,150.263606098071,150.263606098071,55.8820714815857,31.0455952675476,86.9276667491333,23.0184557484194,46.0369114968389,46.0369114968389,53.6371281039886,26.8185640519943,80.4556921559829,53.4039605047955,11.8675467788434,59.3377338942172,104.827502564703,87.3562521372528,174.712504274506,83.1784755796761,41.589237789838,83.1784755796761,36.2260132632048,36.2260132632048,67.2768817745233,32.6324421819215,65.2648843638429,97.8973265457644,55.5534217471949,37.03561449813,92.5890362453249,53.7565683336758,21.5026273334703,64.507882000411,55.780662227464,42.9082017134338,85.8164034268676,33.4182621962709,40.101914635525,60.1528719532876,18.8533960104841,56.5601880314524,65.9868860366945,72.6407076885689,72.6407076885689,114.149683510608,49.047457922842,29.4284747537052,78.4759326765472,30.1113656618476,30.1113656618476,60.2227313236952
2000,3,58.4696339468302,58.4696339468302,58.4696339468302,115.651703767996,150.347214898395,196.607896405593,93.6421345812209,68.8545107214859,148.72574315841,57.7751176237363,23.1100470494945,69.3301411484836,38.9894816937398,9.74737042343496,48.7368521171748,74.1510691334214,44.4906414800528,98.2501666017833,56.5915882785753,103.751245177388,132.047039316676,61.0098379244377,24.4039351697751,61.0098379244377,173.284883403183,198.039866746495,321.814783463055,52.0250683286692,33.4446867827159,70.6054498746225,32.1816472744521,64.3632945489042,96.5449418233563,42.9938857191046,25.7963314314628,42.9938857191046,70.5398007286958,23.5132669095653,94.0530676382611,54.1480144558671,36.0986763039114,72.1973526078228,34.8869993543312,23.2579995695541,46.5159991391083,67.3817029833682,134.763405966736,179.684541288982,69.9093497528644,69.9093497528644,104.864024629297,35.4833168598096,53.2249752897144,53.2249752897144,92.0410408819674,61.3606939213116,122.721387842623,119.277229265389,8.51980209038495,119.277229265389,0,184.968517850204,184.968517850204,84.0728227222621,75.6655404500359,134.516516355619,68.6611965604961,22.8870655201654,91.5482620806615,50.485614494923,67.3141526598973,100.971228989846,88.6155548888584,44.3077774444292,132.923332333288,93.4316316321169,32.975869987806,120.911523288622,87.9959613692492,65.9969710269369,131.993942053874,74.2624373006782,61.8853644172318,117.58219239274,53.3751757412986,48.0376581671688,80.0627636119479,65.2541891505241,32.627094575262,97.8812837257861,80.9877085932955,40.4938542966477,121.481562889943,61.435765165787,34.5576179057552,76.7947064572338,89.2778458097545,59.5185638731697,119.037127746339,66.6151757471869,16.6537939367967,83.2689696839836,80.9247044095172,10.1155880511897,91.0402924607069,77.1384127523464,32.4793316851985,101.497911516245,54.6341495414229,18.2113831804743,54.6341495414229,8.35382279703751,50.122936782225,50.122936782225,82.2045346003613,31.9684301223627,109.606046133815,17.9012057353596,35.8024114707191,44.7530143383989,14.1775549572761,28.3551099145522,42.5326648718284
2000,4,61.4023769378274,30.7011884689137,92.1035654067412,81.7326051264075,40.8663025632037,95.3547059808087,115.15444779036,43.1829179213849,129.548753764155,69.5709975184068,23.1903325061356,92.7613300245423,91.5165235686849,50.8425130937138,101.685026187428,85.3146723712848,31.0235172259218,98.8874611576256,117.228981814743,48.8454090894764,146.536227268429,132.644151491849,82.9025946824058,149.22467042833,179.462718619516,153.825187388157,179.462718619516,61.7068797335863,38.5667998334914,92.5603196003794,67.5724760462892,16.8931190115723,67.5724760462892,71.9989775431193,17.9997443857798,80.9988497360092,49.5714991787541,49.5714991787541,74.3572487681311,55.1348265310301,36.7565510206867,73.5131020413734,37.0287698117104,61.7146163528507,86.400462893991,151.249704285839,100.833136190559,226.874556428758,19.7056243860762,39.4112487721524,59.1168731582286,35.913864320614,35.913864320614,71.827728641228,151.824957389796,50.6083191299319,185.56383680975,65.3091068790519,55.9792344677588,93.2987241129313,0,68.2729326048722,68.2729326048722,54.7035735238202,45.5863112698502,100.28988479367,119.996476934885,23.9992953869769,119.996476934885,101.533966731031,33.8446555770105,118.456294519537,49.4387366217314,98.8774732434629,98.8774732434629,70.5187698380998,32.5471245406614,81.3678113516536,72.7322994572898,48.4881996381932,96.9763992763864,58.0122638412921,64.458070934769,116.024527682584,77.043425773344,35.5585042030819,100.749095242065,109.524802002645,62.5856011443684,125.171202288737,161.906637816236,40.4766594540589,202.383297270295,60.4596357775517,12.9556362380468,69.0967266029162,31.191213912613,62.382427825226,62.382427825226,36.9129586369718,55.3694379554577,73.8259172739435,76.775101843689,32.9036150758667,98.7108452276001,83.2154563926757,30.6583260394068,96.354738980993,49.6909977445072,18.6341241541902,49.6909977445072,27.6110254627559,46.0183757712598,73.6294012340158,99.3239421462391,54.6281681804315,129.121124790111,46.1320764101437,27.6792458460862,64.5849069742012,75.1763590261261,30.0705436104504,90.2116308313513
2000,5,90.526285874607,120.701714499476,181.052571749214,93.1523303935702,13.30747577051,93.1523303935702,113.846366927642,67.765694599787,170.769550391463,59.5107435908207,35.7064461544924,95.2171897453131,72.7729529554761,31.1884084094898,93.5652252284693,72.5756523929176,38.3038165407065,94.7515461796424,186.560213973842,41.4578253275205,217.653582969483,34.3995483141055,22.9330322094037,45.8660644188074,48.7538077616279,48.7538077616279,48.7538077616279,63.4894904852938,31.7447452426469,79.3618631066173,65.2426072160686,48.9319554120515,114.17456262812,34.3628191955443,17.1814095977721,34.3628191955443,98.9460017928527,24.7365004482132,123.682502241066,166.736945191541,148.210617948037,277.894908652569,31.320157421286,20.880104947524,52.2002623688099,128.499266336689,25.6998532673379,154.199119604027,71.3090581701143,53.4817936275857,71.3090581701143,34.5540629790678,69.1081259581356,86.3851574476695,114.9486864127,114.9486864127,213.4761319093,98.2931824675507,35.7429754427457,116.164670188924,0,186.474553154684,186.474553154684,120.50852330537,68.8620133173545,154.939529964048,96.9630068500664,24.2407517125166,121.203758562583,98.9806443761064,65.9870962507376,131.974192501475,47.2274193287466,94.4548386574933,94.4548386574933,100.291921384206,42.2281774249287,126.684532274786,22.8562825683337,22.8562825683337,45.7125651366674,61.9081857993965,68.0990043793361,105.243915858974,73.266903498784,15.7000507497394,78.5002537486971,78.9812943584256,63.1850354867405,78.9812943584256,111.141701921075,111.141701921075,185.236169868459,64.1670457558053,40.1044035973783,100.261008993446,28.4772076086717,28.4772076086717,28.4772076086717,52.0062975688377,34.6708650458918,86.6771626147295,53.9905751607631,32.3943450964579,64.7886901929158,110.207841314177,38.1488681472153,139.879183206456,54.6068624824171,24.269716658852,60.6742916471301,45.3969723474919,36.3175778779935,63.5557612864887,88.7337442226263,23.3509853217438,102.744335415673,120.546792591436,9.27283019934126,129.819622790778,43.286618436803,43.286618436803,57.7154912490707
2000,6,90.1986312721653,120.26484169622,180.397262544331,27.9122712483126,13.9561356241563,27.9122712483126,111.917035159719,58.7564434588527,153.885923344614,25.8429104265347,12.9214552132674,25.8429104265347,72.3818340307026,51.7013100219304,103.402620043861,63.5241648994002,33.8795546130134,84.6988865325336,91.1580886069246,11.3947610758656,102.55284968279,35.0695171195219,23.3796780796813,35.0695171195219,111.410595391437,111.410595391437,139.263244239296,156.066171522125,54.8340602645304,181.374199336524,139.218731511135,34.8046828777837,156.621072950027,137.861993030056,19.6945704328652,137.861993030056,78.1776973251997,26.0592324417332,104.236929766933,39.6217008113527,39.6217008113527,79.2434016227054,10.8244828877481,43.2979315509922,54.1224144387403,27.1502956298507,27.1502956298507,27.1502956298507,78.6710977891177,59.0033233418383,78.6710977891177,18.105369271739,54.3161078152172,72.4214770869562,48.442204303359,48.442204303359,80.7370071722649,90.5775113263041,10.0641679251449,100.641679251449,73.2133453391393,146.426690678279,146.426690678279,121.753818055662,86.9670128969017,173.934025793803,75.1745971796922,25.0581990598974,75.1745971796922,89.4095730370291,89.4095730370291,160.937231466652,48.7860800326657,97.5721600653313,97.5721600653313,113.953056483013,85.4647923622599,159.534279076218,24.5305376714016,24.5305376714016,24.5305376714016,70.480732855599,57.666054154581,108.924768958653,118.204954998891,29.5512387497227,124.115202748835,98.3155982865449,81.9296652387874,163.859330477575,115.542464259768,38.5141547532561,115.542464259768,94.3357750019527,36.9139989138076,114.84355217629,28.6413238531614,28.6413238531614,28.6413238531614,34.5182793317534,17.2591396658767,51.7774189976301,76.5682115643454,43.7532637510545,120.3214753154,177.335757856114,36.3765657140747,213.712323570189,48.2023873567638,42.1770889371683,78.3288794547411,37.6546523033695,37.6546523033695,56.4819784550542,92.3289746069368,41.0350998253052,128.234686954079,47.5451176027807,9.50902352055615,57.0541411233369,59.4559483482218,44.5919612611663,59.4559483482218
2000,7,89.3668815985491,59.5779210656994,89.3668815985491,26.5770600952042,53.1541201904085,53.1541201904085,79.150761842385,76.3239489194427,124.379768609462,25.0836903297406,87.7929161540921,100.334761318962,55.4324298982044,44.3459439185635,99.7783738167679,46.5078340591615,29.5958944012846,61.3057812598039,32.2900114699423,10.7633371566474,43.0533486265897,83.0962755733312,10.3870344466664,83.0962755733312,154.448426877614,185.338112253137,278.007168379705,22.8392289863611,59.3819953645388,59.3819953645388,61.4146553404495,40.9431035602997,61.4146553404495,38.4377979795343,9.60944949488358,48.0472474744179,52.3876306355425,26.1938153177713,78.5814459533138,42.2019659867144,21.1009829933572,42.2019659867144,66.4957915576235,66.4957915576235,121.908951188976,178.413103030969,50.9751722945626,178.413103030969,48.2428036354057,72.3642054531085,72.3642054531085,73.6471712183315,110.470756827497,128.88254963208,48.8312619770692,65.1083493027589,81.3854366284486,60.2177360618088,10.0362893436348,60.2177360618088,118.777520656284,118.777520656284,237.555041312568,55.3026889955464,73.7369186607286,101.388263158502,24.9324758912055,24.9324758912055,24.9324758912055,57.4030708562187,57.4030708562187,95.6717847603645,51.3047540126601,51.3047540126601,51.3047540126601,42.0624169867253,18.026750137168,60.0891671238933,50.6653174355157,25.3326587177579,50.6653174355157,80.7812455909973,40.3906227954986,100.976556988747,59.1756366187677,17.7526909856303,76.928327604398,32.9306906864596,82.326726716149,82.326726716149,41.9738146254112,41.9738146254112,41.9738146254112,71.5319864451374,26.8244949169265,84.9442339036006,61.6657179467192,92.4985769200788,154.164294866798,56.1425354454685,18.7141784818228,56.1425354454685,58.6473804614069,35.1884282768441,82.1063326459697,106.356733318753,60.1146753540777,129.47776230109,5.92826794533886,5.92826794533886,11.8565358906777,38.8118636916344,29.1088977687258,58.2177955374517,84.3741529159805,21.0935382289951,84.3741529159805,70.8309491420111,26.5616059282542,70.8309491420111,45.514606150462,75.8576769174367,106.200747684411
2000,8,29.8042290928358,29.8042290928358,59.6084581856715,89.7414967272084,112.17687090901,134.612245090813,64.2975408008946,50.9022198007082,107.162568001491,11.9021487181641,11.9021487181641,23.8042974363283,32.0375025238979,53.3958375398298,53.3958375398298,46.6040250141486,30.3939293570535,64.8403826283807,124.722000534955,31.1805001337386,145.509000624114,111.969925473485,33.5909776420456,111.969925473485,166.006591750495,33.201318350099,166.006591750495,33.1421099170124,24.8565824377593,53.8559286151452,83.4137896441181,50.0482737864709,100.096547572942,66.7951932564066,19.0843409304019,66.7951932564066,24.3884713234743,48.7769426469486,73.1654139704229,18.5847526373936,18.5847526373936,18.5847526373936,49.3552086388386,29.6131251833031,59.2262503666063,73.3735033646458,48.9156689097639,73.3735033646458,46.1110501395546,69.166575209332,69.166575209332,94.0566936172278,35.2712601064604,94.0566936172278,68.6741730037374,54.9393384029899,68.6741730037374,67.8958280946761,9.69940401352515,67.8958280946761,126.851521305125,126.851521305125,253.70304261025,43.0414102894765,8.6082820578953,51.6496923473718,47.8109835340075,23.9054917670038,71.7164753010113,56.6181238741677,56.6181238741677,94.3635397902796,51.0170224327789,51.0170224327789,51.0170224327789,57.4258502604977,11.4851700520995,63.1684352865474,92.7732220065878,69.5799165049408,139.159833009882,23.6986656512586,35.5479984768879,53.3219977153318,55.2029471491794,33.1217682895076,77.2841260088511,61.1989436750795,45.8992077563096,61.1989436750795,111.968519593941,37.3228398646471,111.968519593941,56.0207758005833,24.0089039145357,64.0237437720952,90.0567800349403,90.0567800349403,90.0567800349403,50.7840872182991,50.7840872182991,101.568174436598,61.2597717798653,24.5039087119461,61.2597717798653,93.2081931068399,29.6571523521763,110.155137308084,36.786736671813,12.262245557271,49.048982229084,9.49324520224613,28.4797356067384,28.4797356067384,52.1711746955179,15.6513524086554,57.3882921650697,84.4928705028073,42.2464352514037,109.84073165365,87.9608118862862,43.9804059431431,87.9608118862862
2000,9,28.7576908803771,28.7576908803771,57.5153817607543,85.9208055118355,42.9604027559178,107.401006889794,79.051130345037,44.6810736732818,108.265678516029,77.8470708466515,66.7260607257013,100.089091088552,64.7769936129404,32.3884968064702,75.5731592150972,78.3656497034281,42.9145224566392,100.755835332979,59.010459751812,19.670153250604,68.8455363771139,142.58294419494,35.6457360487351,154.464856211185,57.3781661271767,28.6890830635884,57.3781661271767,95.4701317504559,47.7350658752279,131.271431156877,44.2220594854421,103.184805466032,147.406864951474,118.687421291551,69.2343290867379,148.359276614438,101.626171785757,76.2196288393181,152.439257678636,54.2154724518351,18.0718241506117,54.2154724518351,9.85725010335447,69.0007507234813,78.8580008268357,152.556725444258,101.704483629505,152.556725444258,43.1024891201888,21.5512445600944,64.6537336802832,46.6676180120706,23.3338090060353,70.0014270181058,81.9716042451222,35.1306875336238,117.102291778746,38.2204267430442,19.1102133715221,57.3306401145663,130.905233209654,261.810466419307,261.810466419307,107.713037407543,44.8804322531428,125.6652103088,48.3194564673683,24.1597282336841,48.3194564673683,48.3788551647099,32.2525701098066,80.6314252745166,156.287389426231,52.0957964754104,156.287389426231,145.379883783924,75.5975395676405,186.086251243423,50.2362620011477,50.2362620011477,75.3543930017215,71.0003245346909,59.1669371122424,118.333874224485,72.9903150460002,28.0731980946155,95.4488735216926,91.8480496924044,45.9240248462022,137.772074538607,114.846425318444,114.846425318444,191.410708864074,63.4087876331445,44.7591442116314,96.9781457918681,89.1000014953924,89.1000014953924,148.500002492321,49.664550586376,49.664550586376,49.664550586376,70.5808116135172,23.5269372045057,82.34428021577,110.41286160788,36.8042872026266,134.949053076298,22.9211446671479,22.9211446671479,40.1120031675088,18.8582921486447,37.7165842972895,47.1457303716119,69.7246337430122,19.9213239265749,79.6852957062997,61.6439698844533,44.0314070603238,96.8690955327124,116.530144702195,87.3976085266465,160.228948965519
2000,10,25.809165983188,77.4274979495641,77.4274979495641,40.4005057225612,60.6007585838419,80.8010114451225,151.487553522175,89.4024906032508,211.089213924342,44.3407746529352,99.7667429691041,110.851936632338,50.6724712439021,50.6724712439021,81.0759539902433,68.7482130090995,27.1374525035919,85.0306845112546,163.622010340358,28.8744724130043,173.246834478026,75.3768119573794,10.7681159939113,86.1449279512907,56.2922997574581,56.2922997574581,84.4384496361872,83.5166541238255,25.4181121246425,101.67244849857,70.5018532717827,23.5006177572609,94.0024710290437,70.7416789982264,20.2119082852075,80.8476331408301,74.4380865091365,24.8126955030455,99.250782012182,76.639634646685,30.655853858674,107.295488505359,72.9038328451947,91.1297910564933,109.355749267792,24.8420140654043,24.8420140654043,49.6840281308087,79.1844181468524,39.5922090734262,79.1844181468524,88.3112776842892,55.1945485526807,110.389097105361,58.9153093170246,82.4814330438344,106.047556770644,73.8077921660656,16.401731592459,82.0086579622951,69.6027410725178,139.205482145036,139.205482145036,99.6816336193956,58.1476196113141,149.522450429093,115.667247042558,23.1334494085116,138.80069645107,62.1929588949892,77.7411986187365,124.385917789978,98.0169564850241,196.033912970048,245.04239121256,54.576476010931,38.2035332076517,76.4070664153034,96.54799853557,48.273999267785,96.54799853557,65.5385995815757,43.6923997210505,98.3078993723635,96.2977643925323,53.4987579958513,128.397019190043,73.7551962079289,14.7510392415858,88.5062354495147,72.876554292285,109.314831438428,145.75310858457,80.1216745593527,31.3519596101815,97.5394298983424,60.5389588324209,60.5389588324209,121.077917664842,120.494818606149,90.3711139546118,165.680375583455,71.6265581037917,44.7665988148698,107.439837155687,91.1114756012645,63.3818960704449,130.725160645293,41.9110136594966,23.9491506625695,53.8855889907814,61.3862384795109,35.0778505597205,78.9251637593711,70.2967513015378,80.3391443446147,140.593502603076,99.5168611284523,41.4653588035218,132.68914817127,43.5843158290326,29.0562105526884,72.640526381721
