State,iso_score,normal_score
nevada,0.05348761411785474,-0.05348761411785474
nevada,0.05348761411785474,-0.05348761411785474
nevada,0.05072515452982973,-0.05072515452982973
nevada,0.05072515452982973,-0.05072515452982973
nevada,0.05072515452982973,-0.05072515452982973
nevada,0.05018630362129817,-0.05018630362129817
nevada,0.05018630362129817,-0.05018630362129817
nevada,0.05018630362129817,-0.05018630362129817
nebraska,0.048394656729205066,-0.048394656729205066
nebraska,0.048394656729205066,-0.048394656729205066
nebraska,0.048394656729205066,-0.048394656729205066
south dakota,0.0478004694431956,-0.0478004694431956
oklahoma,0.047737045730011696,-0.047737045730011696
oklahoma,0.047737045730011696,-0.047737045730011696
oklahoma,0.047737045730011696,-0.047737045730011696
oklahoma,0.047737045730011696,-0.047737045730011696
nevada,0.04709564043226899,-0.04709564043226899
south dakota,0.04701927235887482,-0.04701927235887482
alabama,0.04538599625408157,-0.04538599625408157
alabama,0.04538599625408157,-0.04538599625408157
alabama,0.04538599625408157,-0.04538599625408157
nevada,0.04415989830950651,-0.04415989830950651
texas,0.04383494101954666,-0.04383494101954666
texas,0.04383494101954666,-0.04383494101954666
south dakota,0.043688342696302174,-0.043688342696302174
south dakota,0.04283634259183844,-0.04283634259183844
south dakota,0.04283634259183844,-0.04283634259183844
south dakota,0.04283634259183844,-0.04283634259183844
north dakota,0.04043060522441222,-0.04043060522441222
north dakota,0.04043060522441222,-0.04043060522441222
north dakota,0.04043060522441222,-0.04043060522441222
north dakota,0.04043060522441222,-0.04043060522441222
colorado,0.038913226722828265,-0.038913226722828265
new york,0.037559763382295275,-0.037559763382295275
new york,0.037559763382295275,-0.037559763382295275
new york,0.037559763382295275,-0.037559763382295275
new york,0.037559763382295275,-0.037559763382295275
georgia,0.037029650036327744,-0.037029650036327744
mississippi,0.03580593148259714,-0.03580593148259714
mississippi,0.03580593148259714,-0.03580593148259714
mississippi,0.03580593148259714,-0.03580593148259714
mississippi,0.03580593148259714,-0.03580593148259714
minnesota,0.03484755912676596,-0.03484755912676596
minnesota,0.03484755912676596,-0.03484755912676596
south dakota,0.03366475226546228,-0.03366475226546228
south dakota,0.03366475226546228,-0.03366475226546228
arizona,0.03188130768076536,-0.03188130768076536
arizona,0.03188130768076536,-0.03188130768076536
arizona,0.03188130768076536,-0.03188130768076536
nebraska,0.029130713775491035,-0.029130713775491035
arizona,0.026676167515669813,-0.026676167515669813
georgia,0.026583098345059564,-0.026583098345059564
georgia,0.026583098345059564,-0.026583098345059564
georgia,0.026583098345059564,-0.026583098345059564
oklahoma,0.024285104182809825,-0.024285104182809825
oklahoma,0.024285104182809825,-0.024285104182809825
oklahoma,0.024285104182809825,-0.024285104182809825
pennsylvania,0.024004936220068385,-0.024004936220068385
pennsylvania,0.024004936220068385,-0.024004936220068385
pennsylvania,0.024004936220068385,-0.024004936220068385
pennsylvania,0.024004936220068385,-0.024004936220068385
georgia,0.02368697969718858,-0.02368697969718858
georgia,0.022814276803645006,-0.022814276803645006
georgia,0.022814276803645006,-0.022814276803645006
georgia,0.022814276803645006,-0.022814276803645006
oklahoma,0.021978071382302122,-0.021978071382302122
oklahoma,0.021978071382302122,-0.021978071382302122
oklahoma,0.021978071382302122,-0.021978071382302122
oklahoma,0.021978071382302122,-0.021978071382302122
nevada,0.02072064244298122,-0.02072064244298122
nevada,0.02072064244298122,-0.02072064244298122
missouri,0.020333838272846516,-0.020333838272846516
missouri,0.020333838272846516,-0.020333838272846516
missouri,0.020333838272846516,-0.020333838272846516
mississippi,0.02010735934795771,-0.02010735934795771
mississippi,0.02010735934795771,-0.02010735934795771
mississippi,0.02010735934795771,-0.02010735934795771
virginia,0.02002679720699685,-0.02002679720699685
virginia,0.02002679720699685,-0.02002679720699685
virginia,0.02002679720699685,-0.02002679720699685
michigan,0.019638413334637117,-0.019638413334637117
michigan,0.019638413334637117,-0.019638413334637117
michigan,0.019638413334637117,-0.019638413334637117
michigan,0.019638413334637117,-0.019638413334637117
virginia,0.018868367594527036,-0.018868367594527036
texas,0.018596210609256203,-0.018596210609256203
texas,0.018596210609256203,-0.018596210609256203
texas,0.018596210609256203,-0.018596210609256203
texas,0.018596210609256203,-0.018596210609256203
oklahoma,0.017247943318749348,-0.017247943318749348
arkansas,0.016613311494697913,-0.016613311494697913
arkansas,0.016613311494697913,-0.016613311494697913
north dakota,0.014279602943313097,-0.014279602943313097
north dakota,0.014279602943313097,-0.014279602943313097
north dakota,0.014279602943313097,-0.014279602943313097
nebraska,0.011611671555700531,-0.011611671555700531
nebraska,0.011611671555700531,-0.011611671555700531
nebraska,0.011611671555700531,-0.011611671555700531
nebraska,0.011611671555700531,-0.011611671555700531
new york,0.011488788312268294,-0.011488788312268294
mississippi,0.009787460502283518,-0.009787460502283518
hawaii,0.009533377062098003,-0.009533377062098003
hawaii,0.009533377062098003,-0.009533377062098003
hawaii,0.009533377062098003,-0.009533377062098003
hawaii,0.009533377062098003,-0.009533377062098003
north dakota,0.009397518818739292,-0.009397518818739292
north dakota,0.009397518818739292,-0.009397518818739292
north dakota,0.009397518818739292,-0.009397518818739292
florida,0.00899935980640676,-0.00899935980640676
florida,0.00899935980640676,-0.00899935980640676
florida,0.00899935980640676,-0.00899935980640676
florida,0.00899935980640676,-0.00899935980640676
virginia,0.008598726040290328,-0.008598726040290328
virginia,0.008598726040290328,-0.008598726040290328
virginia,0.008598726040290328,-0.008598726040290328
mississippi,0.008567898511470107,-0.008567898511470107
mississippi,0.008567898511470107,-0.008567898511470107
mississippi,0.008567898511470107,-0.008567898511470107
south dakota,0.008535267705914285,-0.008535267705914285
south dakota,0.008535267705914285,-0.008535267705914285
georgia,0.006936691966698771,-0.006936691966698771
georgia,0.006936691966698771,-0.006936691966698771
virginia,0.006821165260542106,-0.006821165260542106
georgia,0.006448682463982891,-0.006448682463982891
georgia,0.006448682463982891,-0.006448682463982891
arkansas,0.006150790469430789,-0.006150790469430789
mississippi,0.005980442210717141,-0.005980442210717141
delaware,0.005902513176350266,-0.005902513176350266
indiana,0.005650111570632554,-0.005650111570632554
indiana,0.005650111570632554,-0.005650111570632554
mississippi,0.0052801957856669635,-0.0052801957856669635
delaware,0.004572868481784509,-0.004572868481784509
delaware,0.004572868481784509,-0.004572868481784509
kansas,0.004330099636586815,-0.004330099636586815
kansas,0.004330099636586815,-0.004330099636586815
new mexico,0.004235619183855288,-0.004235619183855288
new york,0.0034906165633724617,-0.0034906165633724617
new york,0.0034906165633724617,-0.0034906165633724617
new york,0.0034906165633724617,-0.0034906165633724617
new york,0.0034906165633724617,-0.0034906165633724617
colorado,0.0026017447720658726,-0.0026017447720658726
colorado,0.0026017447720658726,-0.0026017447720658726
oklahoma,0.002549237167654095,-0.002549237167654095
south carolina,0.0009066283757800386,-0.0009066283757800386
south carolina,0.0009066283757800386,-0.0009066283757800386
colorado,0.000493375250688266,-0.000493375250688266
colorado,0.000493375250688266,-0.000493375250688266
colorado,0.000493375250688266,-0.000493375250688266
west virginia,0.00014104046395713166,-0.00014104046395713166
west virginia,0.00014104046395713166,-0.00014104046395713166
west virginia,0.00014104046395713166,-0.00014104046395713166
west virginia,0.00014104046395713166,-0.00014104046395713166
iowa,-0.0005014331763684154,0.0005014331763684154
michigan,-0.0010697478842793817,0.0010697478842793817
michigan,-0.0010697478842793817,0.0010697478842793817
arizona,-0.0012418576834402062,0.0012418576834402062
texas,-0.003622809729591614,0.003622809729591614
washington,-0.0038394417461425356,0.0038394417461425356
washington,-0.0038394417461425356,0.0038394417461425356
washington,-0.0038394417461425356,0.0038394417461425356
washington,-0.0038394417461425356,0.0038394417461425356
mississippi,-0.003859886854142236,0.003859886854142236
mississippi,-0.003859886854142236,0.003859886854142236
nevada,-0.004554684122229924,0.004554684122229924
nevada,-0.004554684122229924,0.004554684122229924
nevada,-0.004554684122229924,0.004554684122229924
nevada,-0.004554684122229924,0.004554684122229924
new mexico,-0.004793193157722475,0.004793193157722475
nebraska,-0.004912494446933091,0.004912494446933091
nebraska,-0.004912494446933091,0.004912494446933091
nebraska,-0.004912494446933091,0.004912494446933091
arizona,-0.005156898103733265,0.005156898103733265
arizona,-0.005156898103733265,0.005156898103733265
south dakota,-0.005380298487068558,0.005380298487068558
south dakota,-0.005380298487068558,0.005380298487068558
michigan,-0.005467682293836873,0.005467682293836873
michigan,-0.005467682293836873,0.005467682293836873
michigan,-0.005467682293836873,0.005467682293836873
arizona,-0.005731635682305225,0.005731635682305225
arizona,-0.005731635682305225,0.005731635682305225
arizona,-0.005731635682305225,0.005731635682305225
delaware,-0.006102352290863755,0.006102352290863755
delaware,-0.006102352290863755,0.006102352290863755
delaware,-0.006102352290863755,0.006102352290863755
delaware,-0.006102352290863755,0.006102352290863755
mississippi,-0.006493976470228147,0.006493976470228147
kansas,-0.006501438527741876,0.006501438527741876
kansas,-0.006501438527741876,0.006501438527741876
oklahoma,-0.007557970740046049,0.007557970740046049
ohio,-0.007601246998878541,0.007601246998878541
ohio,-0.007601246998878541,0.007601246998878541
ohio,-0.007601246998878541,0.007601246998878541
south dakota,-0.00800040720094719,0.00800040720094719
south dakota,-0.00800040720094719,0.00800040720094719
south dakota,-0.00800040720094719,0.00800040720094719
delaware,-0.008133691110191577,0.008133691110191577
michigan,-0.009799336514806412,0.009799336514806412
michigan,-0.009799336514806412,0.009799336514806412
michigan,-0.009799336514806412,0.009799336514806412
michigan,-0.009799336514806412,0.009799336514806412
virginia,-0.011665390564274458,0.011665390564274458
virginia,-0.011665390564274458,0.011665390564274458
virginia,-0.011665390564274458,0.011665390564274458
new york,-0.012575615677897167,0.012575615677897167
oklahoma,-0.012576736438172975,0.012576736438172975
oklahoma,-0.012576736438172975,0.012576736438172975
oklahoma,-0.012576736438172975,0.012576736438172975
ohio,-0.013290716002142655,0.013290716002142655
kentucky,-0.013637405498448052,0.013637405498448052
kentucky,-0.013637405498448052,0.013637405498448052
kentucky,-0.013637405498448052,0.013637405498448052
mississippi,-0.013991015468269752,0.013991015468269752
missouri,-0.014436935836548315,0.014436935836548315
missouri,-0.014436935836548315,0.014436935836548315
missouri,-0.014436935836548315,0.014436935836548315
missouri,-0.014436935836548315,0.014436935836548315
arizona,-0.01457323650626563,0.01457323650626563
arizona,-0.01457323650626563,0.01457323650626563
oklahoma,-0.014968260950382617,0.014968260950382617
oklahoma,-0.014968260950382617,0.014968260950382617
oklahoma,-0.014968260950382617,0.014968260950382617
louisiana,-0.015254481717465962,0.015254481717465962
nebraska,-0.015815739771020132,0.015815739771020132
nebraska,-0.015815739771020132,0.015815739771020132
nebraska,-0.015815739771020132,0.015815739771020132
nebraska,-0.015815739771020132,0.015815739771020132
colorado,-0.01623867731489892,0.01623867731489892
colorado,-0.01623867731489892,0.01623867731489892
colorado,-0.01623867731489892,0.01623867731489892
colorado,-0.01623867731489892,0.01623867731489892
michigan,-0.01686979610590461,0.01686979610590461
texas,-0.016872111601513196,0.016872111601513196
texas,-0.016872111601513196,0.016872111601513196
texas,-0.016872111601513196,0.016872111601513196
south dakota,-0.01711600891861964,0.01711600891861964
south dakota,-0.01711600891861964,0.01711600891861964
rhode island,-0.017938785746839714,0.017938785746839714
mississippi,-0.018235457475292538,0.018235457475292538
mississippi,-0.018235457475292538,0.018235457475292538
mississippi,-0.018235457475292538,0.018235457475292538
mississippi,-0.018235457475292538,0.018235457475292538
nevada,-0.01889801240575062,0.01889801240575062
connecticut,-0.01893215756039185,0.01893215756039185
connecticut,-0.01893215756039185,0.01893215756039185
connecticut,-0.01893215756039185,0.01893215756039185
connecticut,-0.01893215756039185,0.01893215756039185
iowa,-0.019242258654179,0.019242258654179
wyoming,-0.019625724354706553,0.019625724354706553
washington,-0.019852621902871848,0.019852621902871848
washington,-0.019852621902871848,0.019852621902871848
washington,-0.019852621902871848,0.019852621902871848
washington,-0.019852621902871848,0.019852621902871848
oklahoma,-0.02020890348331611,0.02020890348331611
oklahoma,-0.02020890348331611,0.02020890348331611
oklahoma,-0.02020890348331611,0.02020890348331611
oklahoma,-0.02020890348331611,0.02020890348331611
tennessee,-0.020253147287992046,0.020253147287992046
hawaii,-0.020965658961670408,0.020965658961670408
hawaii,-0.020965658961670408,0.020965658961670408
hawaii,-0.020965658961670408,0.020965658961670408
hawaii,-0.020965658961670408,0.020965658961670408
nevada,-0.02123678952051339,0.02123678952051339
georgia,-0.021428801828533184,0.021428801828533184
georgia,-0.021428801828533184,0.021428801828533184
georgia,-0.021428801828533184,0.021428801828533184
georgia,-0.021428801828533184,0.021428801828533184
nevada,-0.022070294847982508,0.022070294847982508
nevada,-0.022070294847982508,0.022070294847982508
nevada,-0.022070294847982508,0.022070294847982508
nebraska,-0.02215959645626686,0.02215959645626686
nebraska,-0.02215959645626686,0.02215959645626686
nebraska,-0.02215959645626686,0.02215959645626686
nebraska,-0.02215959645626686,0.02215959645626686
pennsylvania,-0.02447805885297999,0.02447805885297999
illinois,-0.024570255808972208,0.024570255808972208
illinois,-0.024570255808972208,0.024570255808972208
illinois,-0.024570255808972208,0.024570255808972208
virginia,-0.025597319164839316,0.025597319164839316
pennsylvania,-0.026042499962563692,0.026042499962563692
pennsylvania,-0.026042499962563692,0.026042499962563692
iowa,-0.026066388813454633,0.026066388813454633
iowa,-0.026066388813454633,0.026066388813454633
iowa,-0.026066388813454633,0.026066388813454633
iowa,-0.026066388813454633,0.026066388813454633
delaware,-0.026148342667116298,0.026148342667116298
delaware,-0.026148342667116298,0.026148342667116298
vermont,-0.026196436099928277,0.026196436099928277
vermont,-0.026196436099928277,0.026196436099928277
mississippi,-0.026216676249423698,0.026216676249423698
colorado,-0.026613532283852936,0.026613532283852936
colorado,-0.026613532283852936,0.026613532283852936
colorado,-0.026613532283852936,0.026613532283852936
colorado,-0.026613532283852936,0.026613532283852936
tennessee,-0.02717645223001497,0.02717645223001497
new york,-0.02758800195664446,0.02758800195664446
new york,-0.02758800195664446,0.02758800195664446
new york,-0.02758800195664446,0.02758800195664446
new york,-0.02758800195664446,0.02758800195664446
new york,-0.027711348560783833,0.027711348560783833
north carolina,-0.02789310556842778,0.02789310556842778
north carolina,-0.02789310556842778,0.02789310556842778
washington,-0.028252526176412385,0.028252526176412385
washington,-0.028252526176412385,0.028252526176412385
washington,-0.028252526176412385,0.028252526176412385
washington,-0.028252526176412385,0.028252526176412385
missouri,-0.028591111592125795,0.028591111592125795
missouri,-0.028591111592125795,0.028591111592125795
missouri,-0.028591111592125795,0.028591111592125795
missouri,-0.028591111592125795,0.028591111592125795
colorado,-0.02891305479890316,0.02891305479890316
colorado,-0.02891305479890316,0.02891305479890316
colorado,-0.02891305479890316,0.02891305479890316
colorado,-0.02891305479890316,0.02891305479890316
south dakota,-0.029139754752582736,0.029139754752582736
tennessee,-0.029175880685944844,0.029175880685944844
iowa,-0.029325138519089355,0.029325138519089355
iowa,-0.029325138519089355,0.029325138519089355
iowa,-0.029325138519089355,0.029325138519089355
iowa,-0.029325138519089355,0.029325138519089355
virginia,-0.02972404224348263,0.02972404224348263
virginia,-0.02972404224348263,0.02972404224348263
virginia,-0.02972404224348263,0.02972404224348263
alabama,-0.03026104681960118,0.03026104681960118
louisiana,-0.030520156744969607,0.030520156744969607
louisiana,-0.030520156744969607,0.030520156744969607
louisiana,-0.030520156744969607,0.030520156744969607
louisiana,-0.030520156744969607,0.030520156744969607
pennsylvania,-0.03082248572437929,0.03082248572437929
pennsylvania,-0.03082248572437929,0.03082248572437929
pennsylvania,-0.03082248572437929,0.03082248572437929
hawaii,-0.031179386645905527,0.031179386645905527
hawaii,-0.031179386645905527,0.031179386645905527
texas,-0.031180987547820838,0.031180987547820838
texas,-0.031180987547820838,0.031180987547820838
texas,-0.031180987547820838,0.031180987547820838
texas,-0.031180987547820838,0.031180987547820838
indiana,-0.03126407229254241,0.03126407229254241
indiana,-0.03126407229254241,0.03126407229254241
indiana,-0.03126407229254241,0.03126407229254241
pennsylvania,-0.03274756453787453,0.03274756453787453
pennsylvania,-0.03274756453787453,0.03274756453787453
pennsylvania,-0.03274756453787453,0.03274756453787453
pennsylvania,-0.03274756453787453,0.03274756453787453
texas,-0.03306880752093411,0.03306880752093411
texas,-0.03306880752093411,0.03306880752093411
georgia,-0.03308135390056416,0.03308135390056416
georgia,-0.03308135390056416,0.03308135390056416
georgia,-0.03308135390056416,0.03308135390056416
georgia,-0.03308135390056416,0.03308135390056416
nevada,-0.033280200317464925,0.033280200317464925
texas,-0.03333882233762708,0.03333882233762708
texas,-0.03333882233762708,0.03333882233762708
texas,-0.03333882233762708,0.03333882233762708
texas,-0.03333882233762708,0.03333882233762708
nevada,-0.03365533370260593,0.03365533370260593
nevada,-0.03365533370260593,0.03365533370260593
illinois,-0.03408474931256511,0.03408474931256511
new york,-0.03441682025236964,0.03441682025236964
new york,-0.03441682025236964,0.03441682025236964
new york,-0.03441682025236964,0.03441682025236964
new york,-0.03441682025236964,0.03441682025236964
minnesota,-0.03597563414283317,0.03597563414283317
minnesota,-0.03597563414283317,0.03597563414283317
colorado,-0.03598822603100943,0.03598822603100943
colorado,-0.03598822603100943,0.03598822603100943
colorado,-0.03598822603100943,0.03598822603100943
colorado,-0.03598822603100943,0.03598822603100943
nevada,-0.03628186051044857,0.03628186051044857
nevada,-0.03628186051044857,0.03628186051044857
nevada,-0.03628186051044857,0.03628186051044857
nevada,-0.03628186051044857,0.03628186051044857
california,-0.036427781798273884,0.036427781798273884
west virginia,-0.036533765562404064,0.036533765562404064
west virginia,-0.036533765562404064,0.036533765562404064
connecticut,-0.03698932450192144,0.03698932450192144
connecticut,-0.03698932450192144,0.03698932450192144
connecticut,-0.03698932450192144,0.03698932450192144
connecticut,-0.03698932450192144,0.03698932450192144
mississippi,-0.03748500072069455,0.03748500072069455
mississippi,-0.03748500072069455,0.03748500072069455
mississippi,-0.03748500072069455,0.03748500072069455
mississippi,-0.03781238661121794,0.03781238661121794
mississippi,-0.03781238661121794,0.03781238661121794
mississippi,-0.03781238661121794,0.03781238661121794
oregon,-0.03853334617311516,0.03853334617311516
oregon,-0.03853334617311516,0.03853334617311516
oregon,-0.03853334617311516,0.03853334617311516
oregon,-0.03853334617311516,0.03853334617311516
indiana,-0.038580246273302476,0.038580246273302476
vermont,-0.041008635196413734,0.041008635196413734
minnesota,-0.04165399257798841,0.04165399257798841
minnesota,-0.04165399257798841,0.04165399257798841
minnesota,-0.04165399257798841,0.04165399257798841
minnesota,-0.04165399257798841,0.04165399257798841
virginia,-0.043044124873131084,0.043044124873131084
virginia,-0.04305384988516864,0.04305384988516864
virginia,-0.04305384988516864,0.04305384988516864
virginia,-0.04305384988516864,0.04305384988516864
virginia,-0.04305384988516864,0.04305384988516864
connecticut,-0.0431304608527715,0.0431304608527715
connecticut,-0.0431304608527715,0.0431304608527715
connecticut,-0.0431304608527715,0.0431304608527715
kansas,-0.04327010352481714,0.04327010352481714
kansas,-0.04327010352481714,0.04327010352481714
new hampshire,-0.04340842170008491,0.04340842170008491
south dakota,-0.04352967133929919,0.04352967133929919
wisconsin,-0.043557995701622554,0.043557995701622554
wisconsin,-0.043557995701622554,0.043557995701622554
wisconsin,-0.043557995701622554,0.043557995701622554
wisconsin,-0.043557995701622554,0.043557995701622554
washington,-0.043643877997173786,0.043643877997173786
washington,-0.043643877997173786,0.043643877997173786
washington,-0.043643877997173786,0.043643877997173786
washington,-0.043643877997173786,0.043643877997173786
west virginia,-0.044413910843246196,0.044413910843246196
west virginia,-0.044413910843246196,0.044413910843246196
west virginia,-0.044413910843246196,0.044413910843246196
kansas,-0.0449566271305194,0.0449566271305194
kansas,-0.0449566271305194,0.0449566271305194
kansas,-0.0449566271305194,0.0449566271305194
kansas,-0.0449566271305194,0.0449566271305194
california,-0.04549083149065547,0.04549083149065547
california,-0.04549083149065547,0.04549083149065547
california,-0.04549083149065547,0.04549083149065547
california,-0.04549083149065547,0.04549083149065547
oklahoma,-0.046254471390210994,0.046254471390210994
georgia,-0.046431668478001564,0.046431668478001564
north dakota,-0.046488156810001235,0.046488156810001235
north dakota,-0.046488156810001235,0.046488156810001235
north dakota,-0.046488156810001235,0.046488156810001235
louisiana,-0.046952313729493655,0.046952313729493655
louisiana,-0.046952313729493655,0.046952313729493655
louisiana,-0.046952313729493655,0.046952313729493655
new york,-0.04742330670570144,0.04742330670570144
new york,-0.04742330670570144,0.04742330670570144
new york,-0.04742330670570144,0.04742330670570144
new york,-0.04742330670570144,0.04742330670570144
oklahoma,-0.0478099367287268,0.0478099367287268
oregon,-0.04831710294979946,0.04831710294979946
oregon,-0.04831710294979946,0.04831710294979946
oregon,-0.04831710294979946,0.04831710294979946
maine,-0.04839773832862854,0.04839773832862854
maine,-0.04839773832862854,0.04839773832862854
georgia,-0.048465738496354216,0.048465738496354216
georgia,-0.048465738496354216,0.048465738496354216
georgia,-0.048465738496354216,0.048465738496354216
georgia,-0.048465738496354216,0.048465738496354216
delaware,-0.048727911087889375,0.048727911087889375
delaware,-0.048727911087889375,0.048727911087889375
delaware,-0.048727911087889375,0.048727911087889375
delaware,-0.048727911087889375,0.048727911087889375
south dakota,-0.04908158475263963,0.04908158475263963
south dakota,-0.04908158475263963,0.04908158475263963
louisiana,-0.04909607866131549,0.04909607866131549
louisiana,-0.04909607866131549,0.04909607866131549
colorado,-0.04917685807118566,0.04917685807118566
colorado,-0.04917685807118566,0.04917685807118566
north dakota,-0.04970192328339529,0.04970192328339529
north dakota,-0.04970192328339529,0.04970192328339529
