year,month,EPUType,StateCode,EPU_value,State
2000,4,national,CA,115.15444779036,california
2000,4,national,CO,69.5709975184068,colorado
2000,4,national,CT,91.5165235686849,connecticut
2000,4,national,FL,85.3146723712848,florida
2000,4,national,GA,117.228981814743,georgia
2000,4,national,IA,132.644151491849,iowa
2000,4,national,ID,179.462718619516,idaho
2000,4,national,IL,61.7068797335863,illinois
2000,4,national,IN,67.5724760462892,indiana
2000,4,national,KS,71.9989775431193,kansas
2000,4,national,KY,49.5714991787541,kentucky
2000,4,national,LA,55.1348265310301,louisiana
2000,4,national,MA,37.0287698117104,massachusetts
2000,4,national,MD,151.249704285839,maryland
2000,4,national,ME,19.7056243860762,maine
2000,4,national,MI,35.913864320614,michigan
2000,4,national,MN,151.824957389796,minnesota
2000,4,national,MO,65.3091068790519,missouri
2000,4,national,MT,0.0,montana
2000,4,national,NC,54.7035735238202,north carolina
2000,4,national,ND,119.996476934885,north dakota
2000,4,national,NE,101.533966731031,nebraska
2000,4,national,NH,49.4387366217314,new hampshire
2000,4,national,NJ,70.5187698380998,new jersey
2000,4,national,NM,72.7322994572898,new mexico
2000,4,national,NY,58.0122638412921,new york
2000,4,national,OH,77.043425773344,ohio
2000,4,national,OK,109.524802002645,oklahoma
2000,4,national,OR,161.906637816236,oregon
2000,4,national,PA,60.4596357775517,pennsylvania
2000,4,national,RI,31.191213912613,rhode island
2000,4,national,SC,36.9129586369718,south carolina
2000,4,national,TN,76.775101843689,tennessee
2000,4,national,TX,83.2154563926757,texas
2000,4,national,UT,49.6909977445072,utah
2000,4,national,VA,27.6110254627559,virginia
2000,4,national,WA,99.3239421462391,washington
2000,4,national,WI,46.1320764101437,wisconsin
2000,4,national,WV,75.1763590261261,west virginia
2000,5,national,AK,90.526285874607,alaska
2000,5,national,AL,93.1523303935702,alabama
2000,5,national,CA,113.846366927642,california
2000,5,national,CO,59.5107435908207,colorado
2000,5,national,CT,72.7729529554761,connecticut
2000,5,national,FL,72.5756523929176,florida
2000,5,national,GA,186.560213973842,georgia
2000,5,national,IA,34.3995483141055,iowa
2000,5,national,ID,48.7538077616279,idaho
2000,5,national,IL,63.4894904852938,illinois
2000,5,national,IN,65.2426072160686,indiana
2000,5,national,KS,34.3628191955443,kansas
2000,5,national,KY,98.9460017928527,kentucky
2000,5,national,LA,166.736945191541,louisiana
2000,5,national,MA,31.320157421286,massachusetts
2000,5,national,MD,128.499266336689,maryland
2000,5,national,ME,71.3090581701143,maine
2000,5,national,MI,34.5540629790678,michigan
2000,5,national,MN,114.9486864127,minnesota
2000,5,national,MO,98.2931824675507,missouri
2000,5,national,MT,0.0,montana
2000,5,national,NC,120.50852330537,north carolina
2000,5,national,ND,96.9630068500664,north dakota
2000,5,national,NE,98.9806443761064,nebraska
2000,5,national,NH,47.2274193287466,new hampshire
2000,5,national,NJ,100.291921384206,new jersey
2000,5,national,NM,22.8562825683337,new mexico
2000,5,national,NY,61.9081857993965,new york
2000,5,national,OH,73.266903498784,ohio
2000,5,national,OK,78.9812943584256,oklahoma
2000,5,national,OR,111.141701921075,oregon
2000,5,national,PA,64.1670457558053,pennsylvania
2000,5,national,RI,28.4772076086717,rhode island
2000,5,national,SC,52.0062975688377,south carolina
2000,5,national,TN,53.9905751607631,tennessee
2000,5,national,TX,110.207841314177,texas
2000,5,national,UT,54.6068624824171,utah
2000,5,national,VA,45.3969723474919,virginia
2000,5,national,WA,88.7337442226263,washington
2000,5,national,WI,120.546792591436,wisconsin
2000,5,national,WV,43.286618436803,west virginia
2000,6,national,AK,90.1986312721653,alaska
2000,6,national,AL,27.9122712483126,alabama
2000,6,national,CA,111.917035159719,california
2000,6,national,CO,25.8429104265347,colorado
2000,6,national,CT,72.3818340307026,connecticut
2000,6,national,FL,63.5241648994002,florida
2000,6,national,GA,91.1580886069246,georgia
2000,6,national,IA,35.0695171195219,iowa
2000,6,national,ID,111.410595391437,idaho
2000,6,national,IL,156.066171522125,illinois
2000,6,national,IN,139.218731511135,indiana
2000,6,national,KS,137.861993030056,kansas
2000,6,national,KY,78.1776973251997,kentucky
2000,6,national,LA,39.6217008113527,louisiana
2000,6,national,MA,10.8244828877481,massachusetts
2000,6,national,MD,27.1502956298507,maryland
2000,6,national,ME,78.6710977891177,maine
2000,6,national,MI,18.105369271739,michigan
2000,6,national,MN,48.442204303359,minnesota
2000,6,national,MO,90.5775113263041,missouri
2000,6,national,MT,73.2133453391393,montana
2000,6,national,NC,121.753818055662,north carolina
2000,6,national,ND,75.1745971796922,north dakota
2000,6,national,NE,89.4095730370291,nebraska
2000,6,national,NH,48.7860800326657,new hampshire
2000,6,national,NJ,113.953056483013,new jersey
2000,6,national,NM,24.5305376714016,new mexico
2000,6,national,NY,70.480732855599,new york
2000,6,national,OH,118.204954998891,ohio
2000,6,national,OK,98.3155982865449,oklahoma
2000,6,national,OR,115.542464259768,oregon
2000,6,national,PA,94.3357750019527,pennsylvania
2000,6,national,RI,28.6413238531614,rhode island
2000,6,national,SC,34.5182793317534,south carolina
2000,6,national,TN,76.5682115643454,tennessee
2000,6,national,TX,177.335757856114,texas
2000,6,national,UT,48.2023873567638,utah
2000,6,national,VA,37.6546523033695,virginia
2000,6,national,WA,92.3289746069368,washington
2000,6,national,WI,47.5451176027807,wisconsin
2000,6,national,WV,59.4559483482218,west virginia
2000,7,national,AK,89.3668815985491,alaska
2000,7,national,AL,26.5770600952042,alabama
2000,7,national,CA,79.150761842385,california
2000,7,national,CO,25.0836903297406,colorado
2000,7,national,CT,55.4324298982044,connecticut
2000,7,national,FL,46.5078340591615,florida
2000,7,national,GA,32.2900114699423,georgia
2000,7,national,IA,83.0962755733312,iowa
2000,7,national,ID,154.448426877614,idaho
2000,7,national,IL,22.8392289863611,illinois
2000,7,national,IN,61.4146553404495,indiana
2000,7,national,KS,38.4377979795343,kansas
2000,7,national,KY,52.3876306355425,kentucky
2000,7,national,LA,42.2019659867144,louisiana
2000,7,national,MA,66.4957915576235,massachusetts
2000,7,national,MD,178.413103030969,maryland
2000,7,national,ME,48.2428036354057,maine
2000,7,national,MI,73.6471712183315,michigan
2000,7,national,MN,48.8312619770692,minnesota
2000,7,national,MO,60.2177360618088,missouri
2000,7,national,MT,118.777520656284,montana
2000,7,national,NC,55.3026889955464,north carolina
2000,7,national,ND,24.9324758912055,north dakota
2000,7,national,NE,57.4030708562187,nebraska
2000,7,national,NH,51.3047540126601,new hampshire
2000,7,national,NJ,42.0624169867253,new jersey
2000,7,national,NM,50.6653174355157,new mexico
2000,7,national,NY,80.7812455909973,new york
2000,7,national,OH,59.1756366187677,ohio
2000,7,national,OK,32.9306906864596,oklahoma
2000,7,national,OR,41.9738146254112,oregon
2000,7,national,PA,71.5319864451374,pennsylvania
2000,7,national,RI,61.6657179467192,rhode island
2000,7,national,SC,56.1425354454685,south carolina
2000,7,national,TN,58.6473804614069,tennessee
2000,7,national,TX,106.356733318753,texas
2000,7,national,UT,5.92826794533886,utah
2000,7,national,VA,38.8118636916344,virginia
2000,7,national,WA,84.3741529159805,washington
2000,7,national,WI,70.8309491420111,wisconsin
2000,7,national,WV,45.514606150462,west virginia
2000,8,national,AK,29.8042290928358,alaska
2000,8,national,AL,89.7414967272084,alabama
2000,8,national,CA,64.2975408008946,california
2000,8,national,CO,11.9021487181641,colorado
2000,8,national,CT,32.0375025238979,connecticut
2000,8,national,FL,46.6040250141486,florida
2000,8,national,GA,124.722000534955,georgia
