State,YearQuarter,EPU_value_Quarterly
alaska,2016 Q4,216.79822460674166
alaska,2017 Q1,223.536079101485
alaska,2017 Q2,388.9642267957053
alaska,2017 Q3,209.569297147171
alaska,2017 Q4,106.81079485862416
alaska,2018 Q1,123.97345570683065
alaska,2018 Q2,109.39871032189376
alaska,2018 Q3,219.78122052884635
alaska,2018 Q4,250.19274079875834
alaska,2019 Q1,330.449781191426
alaska,2019 Q2,335.24448313098236
alaska,2019 Q3,478.74804012424937
alaska,2019 Q4,214.56325536762333
alaska,2020 Q1,567.4209735640177
alaska,2020 Q2,982.6080896129137
alaska,2020 Q3,546.253015075969
alaska,2020 Q4,417.6361674353537
alaska,2021 Q1,417.00064682335966
alaska,2021 Q2,241.18192998170503
alaska,2021 Q3,280.4628720749443
alaska,2021 Q4,197.58159475740698
alaska,2022 Q1,204.79376610090733
alaska,2022 Q2,178.4640226499378
alaska,2022 Q3,166.61540933195613
alaska,2022 Q4,129.54031326048823
alaska,2023 Q1,290.90444987816164
alaska,2023 Q2,121.97340971802987
alaska,2023 Q3,139.93710379167211
alaska,2023 Q4,124.37260267845619
alaska,2024 Q1,197.00698721158665
alaska,2024 Q2,212.99478227163766
alaska,2024 Q3,198.48143585335097
alaska,2024 Q4,166.03338369406544
california,2000 Q1,56.353517410532994
california,2000 Q2,56.56835199334154
california,2000 Q3,57.30241413114424
california,2000 Q4,88.32078586017478
california,2001 Q1,129.8149490196756
california,2001 Q2,145.839195106234
california,2001 Q3,107.63156764457328
california,2001 Q4,206.85639637932866
california,2002 Q1,106.6938967876044
california,2002 Q2,108.0277588709301
california,2002 Q3,97.29722622882575
california,2002 Q4,119.51289689545361
california,2003 Q1,148.49548547101566
california,2003 Q2,114.2315570605269
california,2003 Q3,161.06136625195134
california,2003 Q4,118.25086520594432
california,2004 Q1,135.01349078098585
california,2004 Q2,104.55846982418916
california,2004 Q3,64.23071787975323
california,2004 Q4,58.42301497047146
california,2005 Q1,67.44727381426607
california,2005 Q2,63.5653255998027
california,2005 Q3,73.19350973186137
california,2005 Q4,61.61139751314297
california,2006 Q1,37.791253124559326
california,2006 Q2,78.95802814386256
california,2006 Q3,52.976258070802736
california,2006 Q4,40.05907851484513
california,2007 Q1,60.884536956262195
california,2007 Q2,63.450998429896174
california,2007 Q3,43.28458682779623
california,2007 Q4,68.79069160229933
california,2008 Q1,112.52709423968311
california,2008 Q2,127.20650365145194
california,2008 Q3,109.64160095220213
california,2008 Q4,236.05177374271298
california,2009 Q1,254.24300079602503
california,2009 Q2,185.54915297466633
california,2009 Q3,125.78218740056447
california,2009 Q4,123.41791091728264
california,2010 Q1,115.108785905221
california,2010 Q2,113.07895875437224
california,2010 Q3,133.83155928611964
california,2010 Q4,179.89610272025433
california,2011 Q1,138.673954246567
california,2011 Q2,136.15545913210434
california,2011 Q3,150.727240724833
california,2011 Q4,172.334118994905
california,2012 Q1,155.20683486480434
california,2012 Q2,110.79355343069557
california,2012 Q3,93.8801778661832
california,2012 Q4,128.01810152867532
california,2013 Q1,121.84898615808011
california,2013 Q2,124.18080174035174
california,2013 Q3,76.3753388791245
california,2013 Q4,83.12219273686257
california,2014 Q1,102.08570918840492
california,2014 Q2,89.10955716324354
california,2014 Q3,62.191072643490465
california,2014 Q4,70.99647217096233
california,2015 Q1,78.6845274770625
california,2015 Q2,78.6037647216698
california,2015 Q3,60.492036906095564
california,2015 Q4,40.18153213630447
california,2016 Q1,70.60558376764517
california,2016 Q2,90.38852758472524
california,2016 Q3,73.11699032620093
california,2016 Q4,79.70062523190447
california,2017 Q1,135.27489180344014
california,2017 Q2,116.3386591298234
california,2017 Q3,126.83901681145566
california,2017 Q4,68.21334161541607
california,2018 Q1,83.2311807127861
california,2018 Q2,84.38833331374377
california,2018 Q3,72.94375641574884
california,2018 Q4,76.40671097554424
california,2019 Q1,105.83687456362493
california,2019 Q2,81.73275959321266
california,2019 Q3,110.6803130646503
california,2019 Q4,113.33464514140474
california,2020 Q1,216.48601175461067
california,2020 Q2,641.988472138548
california,2020 Q3,458.163354855362
california,2020 Q4,410.03438023368
california,2021 Q1,240.41114808561667
california,2021 Q2,222.09486209264597
california,2021 Q3,234.989144471905
california,2021 Q4,112.55628797008217
california,2022 Q1,161.37237397370632
california,2022 Q2,163.95879052679098
california,2022 Q3,149.69372127806164
california,2022 Q4,167.11363234197367
california,2023 Q1,161.86111816361435
california,2023 Q2,230.59621686917
california,2023 Q3,90.98105720315186
california,2023 Q4,188.55592166943146
california,2024 Q1,92.62431061929523
california,2024 Q2,156.38131027379902
california,2024 Q3,164.851173507313
california,2024 Q4,191.563685854427
colorado,2000 Q1,27.839364024595497
colorado,2000 Q2,23.939411291298466
colorado,2000 Q3,55.473708532652495
colorado,2000 Q4,98.5278041770339
colorado,2001 Q1,67.5132084912171
colorado,2001 Q2,36.472698439309305
colorado,2001 Q3,57.4708941675963
colorado,2001 Q4,175.27889998761347
colorado,2002 Q1,59.8027001418993
colorado,2002 Q2,48.22663769054477
colorado,2002 Q3,64.67289884594463
colorado,2002 Q4,79.23093891998711
colorado,2003 Q1,115.0775900796473
colorado,2003 Q2,123.7971934723973
colorado,2003 Q3,92.96036505743074
colorado,2003 Q4,74.8481014282829
colorado,2004 Q1,52.2531733244366
colorado,2004 Q2,44.452822093278066
colorado,2004 Q3,41.797011497837296
colorado,2004 Q4,47.66050827557183
colorado,2005 Q1,28.95210027705723
colorado,2005 Q2,21.345355386988633
colorado,2005 Q3,37.158979867096065
colorado,2005 Q4,69.4174478687645
colorado,2006 Q1,47.0387463935186
colorado,2006 Q2,40.61837987162784
colorado,2006 Q3,27.816880833461823
colorado,2006 Q4,33.5366627614981
colorado,2007 Q1,27.769560023753133
colorado,2007 Q2,23.86349764081967
colorado,2007 Q3,43.9908907618778
colorado,2007 Q4,48.95701717254983
colorado,2008 Q1,63.6978219732865
colorado,2008 Q2,41.20089563347987
colorado,2008 Q3,79.85591477403896
colorado,2008 Q4,185.1236068852263
colorado,2009 Q1,141.18200340255933
colorado,2009 Q2,65.2829014016791
colorado,2009 Q3,49.592701928752
colorado,2009 Q4,58.60770078096857
colorado,2010 Q1,73.94601936426646
colorado,2010 Q2,56.87201264981857
colorado,2010 Q3,75.6936844740961
colorado,2010 Q4,113.25134263484493
colorado,2011 Q1,67.64463363862833
colorado,2011 Q2,37.07275768437113
colorado,2011 Q3,63.760503643418666
colorado,2011 Q4,82.32542642703567
colorado,2012 Q1,67.06242003607827
colorado,2012 Q2,67.46474387190386
colorado,2012 Q3,77.16281450585757
colorado,2012 Q4,66.78353623829763
colorado,2013 Q1,40.2311142111896
colorado,2013 Q2,54.60590862773514
colorado,2013 Q3,28.3692007351566
colorado,2013 Q4,56.252042171257365
colorado,2014 Q1,60.0946078770151
colorado,2014 Q2,41.57838799987663
colorado,2014 Q3,58.4280637853549
colorado,2014 Q4,86.64164728288908
colorado,2015 Q1,58.582331369206166
colorado,2015 Q2,42.22297823007987
colorado,2015 Q3,46.232337234094096
colorado,2015 Q4,85.28196340974483
colorado,2016 Q1,42.6578801432828
colorado,2016 Q2,70.78049036930177
colorado,2016 Q3,149.62613615496068
colorado,2016 Q4,106.61438566725944
colorado,2017 Q1,77.8197753894781
colorado,2017 Q2,56.18018171527043
colorado,2017 Q3,57.49361636684123
colorado,2017 Q4,56.1055632946239
colorado,2018 Q1,61.28066665065926
colorado,2018 Q2,44.34930758580477
colorado,2018 Q3,70.89808432345683
colorado,2018 Q4,92.8539096039999
colorado,2019 Q1,91.27845295149423
colorado,2019 Q2,60.02762447035601
colorado,2019 Q3,72.4348134340352
colorado,2019 Q4,104.81357593968833
colorado,2020 Q1,370.74801042755024
colorado,2020 Q2,969.4875650083477
colorado,2020 Q3,355.80098946274035
colorado,2020 Q4,444.9910991330714
colorado,2021 Q1,247.02162320256602
colorado,2021 Q2,189.59316743448935
colorado,2021 Q3,103.3177760984215
colorado,2021 Q4,215.7382158903014
colorado,2022 Q1,136.8934155965578
colorado,2022 Q2,120.62814793630547
colorado,2022 Q3,89.28867520868384
colorado,2022 Q4,253.0315515435133
colorado,2023 Q1,299.765284126986
colorado,2023 Q2,133.76406059399983
colorado,2023 Q3,86.78031655785594
colorado,2023 Q4,270.82530924923935
colorado,2024 Q1,108.91728539593494
colorado,2024 Q2,79.77528613946107
colorado,2024 Q3,132.65534314746174
colorado,2024 Q4,268.30328326943237
connecticut,2000 Q1,29.18148596855882
connecticut,2000 Q2,44.577410508378
connecticut,2000 Q3,43.376759421621166
connecticut,2000 Q4,50.59645627880159
connecticut,2001 Q1,60.76631633675927
connecticut,2001 Q2,45.625245611564104
connecticut,2001 Q3,53.677576818084965
connecticut,2001 Q4,161.2647657613451
connecticut,2002 Q1,91.12469190288567
connecticut,2002 Q2,55.0198608189497
connecticut,2002 Q3,152.87195737798
connecticut,2002 Q4,137.042547565209
connecticut,2003 Q1,157.59059104411332
connecticut,2003 Q2,100.99347490190007
connecticut,2003 Q3,83.0890143668582
connecticut,2003 Q4,66.42696227923604
connecticut,2004 Q1,104.13399987341212
connecticut,2004 Q2,54.534667928130126
connecticut,2004 Q3,36.624478288511064
connecticut,2004 Q4,64.06235837992733
connecticut,2005 Q1,54.252077673502434
connecticut,2005 Q2,43.88964845998074
connecticut,2005 Q3,65.3395319506236
connecticut,2005 Q4,55.54216020077053
connecticut,2006 Q1,48.11915499324127
connecticut,2006 Q2,35.691363579573796
connecticut,2006 Q3,47.99385191048473
connecticut,2006 Q4,40.361080431578806
connecticut,2007 Q1,27.200841873385233
connecticut,2007 Q2,53.46849042073197
connecticut,2007 Q3,22.81663664107532
connecticut,2007 Q4,40.024944596222866
connecticut,2008 Q1,114.50045445456469
connecticut,2008 Q2,118.44773198455526
connecticut,2008 Q3,68.27740021209287
connecticut,2008 Q4,223.99279319233665
connecticut,2009 Q1,174.92197882652798
connecticut,2009 Q2,94.06656303615473
connecticut,2009 Q3,94.84137325842308
connecticut,2009 Q4,110.22538622223296
connecticut,2010 Q1,110.17206633696748
connecticut,2010 Q2,63.938911845745935
connecticut,2010 Q3,107.17303303662067
connecticut,2010 Q4,138.02839128135471
connecticut,2011 Q1,85.71776487796187
connecticut,2011 Q2,80.52563821663553
connecticut,2011 Q3,97.85036367311113
connecticut,2011 Q4,90.6040061390122
connecticut,2012 Q1,73.65467401525027
connecticut,2012 Q2,42.16240673891716
connecticut,2012 Q3,75.4208590173631
connecticut,2012 Q4,108.89078984383434
connecticut,2013 Q1,67.24373565367917
connecticut,2013 Q2,58.106600581671934
connecticut,2013 Q3,71.80998101537166
connecticut,2013 Q4,40.306295865447964
connecticut,2014 Q1,53.5390952658791
connecticut,2014 Q2,53.035917123472565
connecticut,2014 Q3,71.23935453215114
connecticut,2014 Q4,51.07267582415913
connecticut,2015 Q1,57.129014409547835
connecticut,2015 Q2,53.08533917904473
connecticut,2015 Q3,47.2499237069475
connecticut,2015 Q4,55.33147493724053
connecticut,2016 Q1,89.59265284186336
connecticut,2016 Q2,145.47997456629048
connecticut,2016 Q3,65.616570950843
connecticut,2016 Q4,95.87238189431747
connecticut,2017 Q1,144.91249506051267
connecticut,2017 Q2,148.66508951790365
connecticut,2017 Q3,169.788089521855
connecticut,2017 Q4,169.11089363421334
connecticut,2018 Q1,101.76019658458453
connecticut,2018 Q2,93.3352839132122
connecticut,2018 Q3,57.42043771653704
connecticut,2018 Q4,93.13757290727956
connecticut,2019 Q1,72.2210715216745
connecticut,2019 Q2,109.31725559910849
connecticut,2019 Q3,54.65737139619
connecticut,2019 Q4,159.18649948775374
connecticut,2020 Q1,176.02738544264102
connecticut,2020 Q2,529.8787895498766
connecticut,2020 Q3,249.06758587285833
connecticut,2020 Q4,271.2752361250777
connecticut,2021 Q1,213.902613866368
connecticut,2021 Q2,196.0520759568815
connecticut,2021 Q3,96.31589376081065
connecticut,2021 Q4,88.4717139674638
connecticut,2022 Q1,91.89060883514833
connecticut,2022 Q2,123.1890934946377
connecticut,2022 Q3,87.81631299239358
connecticut,2022 Q4,156.14115764273745
connecticut,2023 Q1,165.391249665785
connecticut,2023 Q2,86.23536708057566
connecticut,2023 Q3,89.01888022254377
connecticut,2023 Q4,111.8466901390114
connecticut,2024 Q1,128.31953151101843
connecticut,2024 Q2,113.36807418006877
connecticut,2024 Q3,177.9035091095434
connecticut,2024 Q4,111.14838472993597
florida,2000 Q1,33.609142764805036
florida,2000 Q2,34.402296126547235
florida,2000 Q3,34.30144873832577
florida,2000 Q4,44.432364131920906
florida,2001 Q1,59.41894455875507
florida,2001 Q2,38.96488169138777
florida,2001 Q3,86.2644296376234
florida,2001 Q4,129.64500759088867
florida,2002 Q1,96.4378440309914
florida,2002 Q2,40.9713049535634
florida,2002 Q3,48.595516703952065
florida,2002 Q4,60.89878993954523
florida,2003 Q1,93.58927559781988
florida,2003 Q2,62.8800830111194
florida,2003 Q3,49.1248301113682
florida,2003 Q4,49.28067923162833
florida,2004 Q1,39.23602223977763
florida,2004 Q2,37.23205731896377
florida,2004 Q3,29.900263094984037
florida,2004 Q4,36.9694913533285
florida,2005 Q1,39.81624300060593
florida,2005 Q2,44.984430331380395
florida,2005 Q3,42.0750586895401
florida,2005 Q4,29.879035686096
florida,2006 Q1,39.1267731386031
florida,2006 Q2,52.2116874563361
florida,2006 Q3,32.40225286520806
florida,2006 Q4,25.347838790035237
florida,2007 Q1,33.316869728052566
florida,2007 Q2,59.66634279260723
florida,2007 Q3,58.87230967490077
florida,2007 Q4,80.3018621033708
florida,2008 Q1,103.25638266371537
florida,2008 Q2,90.0123747275584
florida,2008 Q3,91.91752812340387
florida,2008 Q4,110.04499066723533
florida,2009 Q1,138.11931763987133
florida,2009 Q2,105.98086371028576
florida,2009 Q3,79.89295637092147
florida,2009 Q4,80.0041952434553
florida,2010 Q1,92.89243235295913
florida,2010 Q2,87.60130586108501
florida,2010 Q3,141.86238523943868
florida,2010 Q4,114.37444468580287
florida,2011 Q1,114.22905428141355
florida,2011 Q2,106.18087639078017
florida,2011 Q3,129.365215397835
florida,2011 Q4,91.16472873290009
florida,2012 Q1,89.95485523058937
florida,2012 Q2,67.2371487244704
florida,2012 Q3,87.198904139488
florida,2012 Q4,100.76227568308167
florida,2013 Q1,93.262216021941
florida,2013 Q2,58.6228710804501
florida,2013 Q3,52.39855738096279
florida,2013 Q4,74.98302463990011
florida,2014 Q1,75.59836314452487
florida,2014 Q2,55.82829721899417
florida,2014 Q3,59.42649182698856
florida,2014 Q4,51.874105430701896
florida,2015 Q1,66.87814192587113
florida,2015 Q2,93.20532260929629
florida,2015 Q3,51.24969218436223
florida,2015 Q4,38.01305915330027
florida,2016 Q1,52.52983956807626
florida,2016 Q2,78.57901298246676
florida,2016 Q3,53.29985174256803
florida,2016 Q4,67.76633602595024
florida,2017 Q1,74.6967077302085
florida,2017 Q2,90.28610426019249
florida,2017 Q3,50.630075561693964
florida,2017 Q4,52.785238033159494
florida,2018 Q1,50.5666327427811
florida,2018 Q2,51.820238453031926
florida,2018 Q3,59.426387254104895
florida,2018 Q4,74.04593320077048
florida,2019 Q1,79.3926066584413
florida,2019 Q2,73.37409090922527
florida,2019 Q3,77.33708851514943
florida,2019 Q4,43.883990945959034
florida,2020 Q1,176.6431165835032
florida,2020 Q2,535.050719002067
florida,2020 Q3,315.569954116657
florida,2020 Q4,191.77861319868498
florida,2021 Q1,155.81655924819066
florida,2021 Q2,115.97801579775366
florida,2021 Q3,100.54878746606342
florida,2021 Q4,95.3082548755837
florida,2022 Q1,55.833668506787866
florida,2022 Q2,109.62459044156701
florida,2022 Q3,77.61440434529631
florida,2022 Q4,60.5499896869812
florida,2023 Q1,108.76129781899915
florida,2023 Q2,84.55559926997167
florida,2023 Q3,87.43150730409661
florida,2023 Q4,66.1796119907193
florida,2024 Q1,61.79714172881361
florida,2024 Q2,80.9332277369993
florida,2024 Q3,74.46145840415745
florida,2024 Q4,79.91882526093413
georgia,2000 Q1,60.717394103053664
georgia,2000 Q2,33.89933183095417
georgia,2000 Q3,20.537996846996666
georgia,2000 Q4,48.1393001714747
georgia,2001 Q1,56.2682261259475
georgia,2001 Q2,78.675075654765
georgia,2001 Q3,80.13200897982287
georgia,2001 Q4,157.27337456860832
georgia,2002 Q1,99.03242839017297
georgia,2002 Q2,61.576549529732034
georgia,2002 Q3,84.43170548666596
georgia,2002 Q4,79.2216872521797
georgia,2003 Q1,173.7136659237523
georgia,2003 Q2,142.27757080261134
georgia,2003 Q3,71.60437942911109
georgia,2003 Q4,77.0479235419879
georgia,2004 Q1,54.31694331436203
georgia,2004 Q2,38.655147608830234
georgia,2004 Q3,38.28048970513996
georgia,2004 Q4,54.3704441381309
georgia,2005 Q1,52.807110541334396
georgia,2005 Q2,47.64856411199204
georgia,2005 Q3,76.7903557997486
georgia,2005 Q4,33.52448382967943
georgia,2006 Q1,69.49564779482226
georgia,2006 Q2,58.31179586791447
georgia,2006 Q3,28.388567090520734
georgia,2006 Q4,26.7769891534757
georgia,2007 Q1,35.0507237886219
georgia,2007 Q2,29.4948597910853
georgia,2007 Q3,28.8785728697667
georgia,2007 Q4,29.685456569516933
georgia,2008 Q1,53.11051914773253
georgia,2008 Q2,35.30786217286317
georgia,2008 Q3,59.514202822454536
georgia,2008 Q4,118.35266805049066
georgia,2009 Q1,92.80196068440664
georgia,2009 Q2,76.98354601386673
georgia,2009 Q3,52.87632753392304
georgia,2009 Q4,57.48768516200753
georgia,2010 Q1,65.58400070757793
georgia,2010 Q2,57.0350169396233
georgia,2010 Q3,83.5339223062079
georgia,2010 Q4,95.72933255227044
georgia,2011 Q1,49.56101334743016
georgia,2011 Q2,41.043683427677536
georgia,2011 Q3,89.57264028115954
georgia,2011 Q4,68.8181073039298
georgia,2012 Q1,51.963638839406634
georgia,2012 Q2,67.94898043247353
georgia,2012 Q3,60.858155309760804
georgia,2012 Q4,58.78677182217859
georgia,2013 Q1,78.18207781434306
georgia,2013 Q2,35.188859737156
georgia,2013 Q3,29.6237166458686
georgia,2013 Q4,39.29515312446623
georgia,2014 Q1,44.18731300378823
georgia,2014 Q2,44.383383586395134
georgia,2014 Q3,49.281949103463965
georgia,2014 Q4,38.45689689050753
georgia,2015 Q1,49.0825526432466
georgia,2015 Q2,23.091704380104048
georgia,2015 Q3,53.67960067023839
georgia,2015 Q4,35.9216330524298
georgia,2016 Q1,35.55607538311546
georgia,2016 Q2,47.61434133074533
georgia,2016 Q3,41.15444799922507
georgia,2016 Q4,29.115403026958464
georgia,2017 Q1,85.1951849941379
georgia,2017 Q2,65.59580676442937
georgia,2017 Q3,67.73155499001676
georgia,2017 Q4,59.73402586830313
georgia,2018 Q1,65.02928618944627
georgia,2018 Q2,45.508297314531326
georgia,2018 Q3,51.97428187034057
georgia,2018 Q4,77.15902848524574
georgia,2019 Q1,68.83485430620027
georgia,2019 Q2,41.72091213588863
georgia,2019 Q3,50.3450893400878
georgia,2019 Q4,48.29396007453837
georgia,2020 Q1,201.63837532612834
georgia,2020 Q2,473.66796439761237
georgia,2020 Q3,211.57222011691704
georgia,2020 Q4,213.82920294741868
georgia,2021 Q1,238.73180406367078
georgia,2021 Q2,72.00205304522423
georgia,2021 Q3,143.06367273808925
georgia,2021 Q4,80.5764126402503
georgia,2022 Q1,96.69768628569909
georgia,2022 Q2,124.30517046997802
georgia,2022 Q3,94.77316893774913
georgia,2022 Q4,39.51661535491694
georgia,2023 Q1,74.9310230327745
georgia,2023 Q2,74.11103736878506
georgia,2023 Q3,60.4598629658317
georgia,2023 Q4,93.48689906878053
georgia,2024 Q1,29.939826811069267
georgia,2024 Q2,31.057529897546363
georgia,2024 Q3,32.778862105897105
georgia,2024 Q4,77.81941109366417
idaho,2000 Q1,116.6848138218315
idaho,2000 Q2,104.66319684707396
idaho,2000 Q3,82.40950455560814
idaho,2000 Q4,135.61692196019536
idaho,2001 Q1,222.07116230089136
idaho,2001 Q2,131.02035396542468
idaho,2001 Q3,147.7024887633936
idaho,2001 Q4,163.42034991066433
idaho,2002 Q1,246.26079807067504
idaho,2002 Q2,122.2324664671278
idaho,2002 Q3,110.23913056643867
idaho,2002 Q4,202.54795433754768
idaho,2003 Q1,254.74099650725233
idaho,2003 Q2,184.44742508545673
idaho,2003 Q3,120.21634947632742
idaho,2003 Q4,94.58169806537126
idaho,2004 Q1,60.495597130278334
idaho,2004 Q2,111.91998336623546
idaho,2004 Q3,70.7558755250902
idaho,2004 Q4,99.08549261813336
idaho,2005 Q1,147.22824915173342
idaho,2005 Q2,86.40737027765107
idaho,2005 Q3,75.71172681269917
idaho,2005 Q4,56.5585890095758
idaho,2006 Q1,58.77273698002977
idaho,2006 Q2,51.347677795194265
idaho,2006 Q3,41.28016316148267
idaho,2006 Q4,67.4957459509025
idaho,2007 Q1,37.87428736035783
idaho,2007 Q2,12.181387858118
idaho,2007 Q3,27.0552380703989
idaho,2007 Q4,45.16076509160238
idaho,2008 Q1,79.07324331708
idaho,2008 Q2,36.560913051862066
idaho,2008 Q3,73.55923617241257
idaho,2008 Q4,169.09110205724133
idaho,2009 Q1,187.63715065341307
idaho,2009 Q2,70.77933445667446
idaho,2009 Q3,51.752701556956005
idaho,2009 Q4,83.18038131310414
idaho,2010 Q1,104.76173146652367
idaho,2010 Q2,58.258034118072935
idaho,2010 Q3,68.4400806236689
idaho,2010 Q4,104.16983022350315
idaho,2011 Q1,98.05928890944149
idaho,2011 Q2,65.0534799510297
