State,G_hcluster,hclust_score
idaho,0,-1.1543933585665533
colorado,0,-1.1558251610487242
california,0,-1.1576086543004531
north carolina,0,-1.1576623861209687
north carolina,0,-1.1576623861209687
south carolina,0,-1.1589236433085215
south carolina,0,-1.1589236433085215
south carolina,0,-1.1589236433085215
south carolina,0,-1.1589236433085215
north dakota,0,-1.1591385722583352
alaska,0,-1.1603249003535523
alaska,0,-1.1603249003535523
texas,0,-1.1687439059287323
new jersey,0,-1.1702707449590286
new jersey,0,-1.1702707449590286
mississippi,0,-1.1739826977684338
mississippi,0,-1.1739826977684338
mississippi,0,-1.1739826977684338
mississippi,0,-1.1739826977684338
new mexico,0,-1.1746050320892345
new mexico,0,-1.1746050320892345
new mexico,0,-1.1746050320892345
new mexico,0,-1.1746050320892345
delaware,0,-1.1821941150588258
delaware,0,-1.1821941150588258
delaware,0,-1.1821941150588258
alabama,0,-1.1853602282608786
alabama,0,-1.1853602282608786
rhode island,0,-1.1886401624898748
idaho,0,-1.1900772169208922
new jersey,0,-1.1909837273071333
delaware,0,-1.194026104906245
delaware,0,-1.194026104906245
alabama,0,-1.194667963474394
alabama,0,-1.194667963474394
new jersey,0,-1.1949171373344118
arkansas,0,-1.2013757052490723
arkansas,0,-1.2013757052490723
arkansas,0,-1.2013757052490723
florida,0,-1.2022137347889053
missouri,0,-1.204326549482658
missouri,0,-1.204326549482658
missouri,0,-1.204326549482658
new jersey,0,-1.2063015445606498
new jersey,0,-1.2063015445606498
new jersey,0,-1.2063015445606498
colorado,0,-1.2081581886068087
colorado,0,-1.2081581886068087
maryland,0,-1.217838906216038
texas,0,-1.2259388959276007
texas,0,-1.2259388959276007
texas,0,-1.2259388959276007
florida,0,-1.2264052314942544
florida,0,-1.2264052314942544
florida,0,-1.2264052314942544
florida,0,-1.2264052314942544
south carolina,0,-1.2300885485121544
south carolina,0,-1.2300885485121544
south carolina,0,-1.2300885485121544
maine,0,-1.2326226770690536
hawaii,0,-1.234792441665423
hawaii,0,-1.234792441665423
hawaii,0,-1.234792441665423
ohio,0,-1.237409535020401
ohio,0,-1.237409535020401
ohio,0,-1.237409535020401
ohio,0,-1.237409535020401
new hampshire,0,-1.2398542457084198
new hampshire,0,-1.2398542457084198
new york,0,-1.2442900821524425
new york,0,-1.2442900821524425
new york,0,-1.2442900821524425
new york,0,-1.2442900821524425
delaware,0,-1.2447540901647824
alabama,0,-1.2453698040086052
alabama,0,-1.2453698040086052
montana,0,-1.2497123252359366
montana,0,-1.2497123252359366
montana,0,-1.2497123252359366
missouri,0,-1.2498642957734114
hawaii,0,-1.2532323616322503
hawaii,0,-1.2532323616322503
new hampshire,0,-1.2554820049751279
new hampshire,0,-1.2554820049751279
florida,0,-1.256053981848387
florida,0,-1.256053981848387
florida,0,-1.256053981848387
nevada,0,-1.2610098690892189
nevada,0,-1.2610098690892189
nevada,0,-1.2610098690892189
rhode island,0,-1.2677885875719592
rhode island,0,-1.2677885875719592
rhode island,0,-1.2677885875719592
rhode island,0,-1.2677885875719592
new jersey,0,-1.267907528850163
montana,0,-1.2729897830504304
alabama,0,-1.2769707716560028
alabama,0,-1.2769707716560028
oklahoma,0,-1.2783985975436916
oklahoma,0,-1.2783985975436916
oklahoma,0,-1.2783985975436916
oklahoma,0,-1.2783985975436916
maryland,0,-1.2792290627573306
maryland,0,-1.2792290627573306
maryland,0,-1.2792290627573306
maryland,0,-1.2792290627573306
idaho,0,-1.2844013109108987
idaho,0,-1.2844013109108987
idaho,0,-1.2844013109108987
idaho,0,-1.2844013109108987
utah,0,-1.2883545273527333
utah,0,-1.2883545273527333
nevada,0,-1.2900745571939949
nevada,0,-1.2900745571939949
alabama,0,-1.2921023895402954
alabama,0,-1.2921023895402954
alabama,0,-1.2921023895402954
alabama,0,-1.2921023895402954
hawaii,0,-1.29263351436663
hawaii,0,-1.29263351436663
hawaii,0,-1.29263351436663
washington,0,-1.2943956200402988
washington,0,-1.2943956200402988
south dakota,1,-1.301034669890139
alaska,0,-1.3056506798393206
new york,0,-1.3073463199529078
new york,0,-1.3073463199529078
new york,0,-1.3073463199529078
new york,0,-1.3073463199529078
south dakota,1,-1.3079865504704107
south dakota,1,-1.3079865504704107
south dakota,1,-1.3079865504704107
louisiana,0,-1.3097255500091118
louisiana,0,-1.3097255500091118
louisiana,0,-1.3097255500091118
hawaii,0,-1.3128341855551924
hawaii,0,-1.3128341855551924
louisiana,0,-1.315178931741994
idaho,0,-1.320917059993992
idaho,0,-1.320917059993992
idaho,0,-1.320917059993992
idaho,0,-1.320917059993992
alabama,0,-1.3245258613738364
alabama,0,-1.3245258613738364
delaware,0,-1.3253021453008402
washington,0,-1.3528656708240148
hawaii,0,-1.357400949384657
hawaii,0,-1.357400949384657
hawaii,0,-1.357400949384657
hawaii,0,-1.357400949384657
new hampshire,0,-1.3576778299322492
new hampshire,0,-1.3576778299322492
michigan,0,-1.363964444306501
michigan,0,-1.363964444306501
michigan,0,-1.363964444306501
delaware,0,-1.365803866481793
michigan,0,-1.3692018154690286
new jersey,0,-1.3772298584185025
new jersey,0,-1.3772298584185025
new jersey,0,-1.3772298584185025
new jersey,0,-1.3904974867357602
indiana,0,-1.395688845670877
indiana,0,-1.395688845670877
indiana,0,-1.395688845670877
alabama,0,-1.3989579600798
alabama,0,-1.4150716000504624
alabama,0,-1.4150716000504624
alabama,0,-1.4150716000504624
alabama,0,-1.4150716000504624
utah,0,-1.420643238654478
georgia,0,-1.4329519261383372
georgia,0,-1.4329519261383372
georgia,0,-1.4329519261383372
georgia,0,-1.4329519261383372
indiana,0,-1.439326842560258
delaware,0,-1.4395948155830758
delaware,0,-1.4395948155830758
new hampshire,0,-1.4431931620238265
new hampshire,0,-1.4431931620238265
new hampshire,0,-1.4431931620238265
montana,0,-1.4487314561228517
montana,0,-1.4487314561228517
montana,0,-1.4487314561228517
oregon,0,-1.4628246593487013
montana,0,-1.4680280468608318
montana,0,-1.4680280468608318
montana,0,-1.4680280468608318
montana,0,-1.4680280468608318
washington,0,-1.483229407290293
washington,0,-1.483229407290293
washington,0,-1.483229407290293
hawaii,0,-1.4838643613792406
hawaii,0,-1.4838643613792406
new hampshire,0,-1.4847908324400505
oregon,0,-1.4946200092485904
oregon,0,-1.4946200092485904
oregon,0,-1.4946200092485904
oregon,0,-1.4946200092485904
new hampshire,0,-1.5521458415266387
new hampshire,0,-1.5521458415266387
new hampshire,0,-1.5521458415266387
new hampshire,0,-1.5521458415266387
delaware,0,-1.5591032860070784
utah,0,-1.5800465359424516
ohio,0,-1.5808413621701356
montana,0,-1.5858404503226442
montana,0,-1.5858404503226442
montana,0,-1.5858404503226442
montana,0,-1.5858404503226442
new hampshire,0,-1.5879609344798302
new hampshire,0,-1.5879609344798302
new hampshire,0,-1.5879609344798302
new hampshire,0,-1.5879609344798302
utah,0,-1.603331375896887
maryland,0,-1.6042407189201908
maryland,0,-1.6042407189201908
maryland,0,-1.6042407189201908
maryland,0,-1.6042407189201908
idaho,0,-1.61392080235037
idaho,0,-1.61392080235037
idaho,0,-1.61392080235037
hawaii,0,-1.6179429367893305
hawaii,0,-1.6179429367893305
hawaii,0,-1.6179429367893305
hawaii,0,-1.6179429367893305
ohio,0,-1.6194980142415445
ohio,0,-1.6194980142415445
ohio,0,-1.6194980142415445
nevada,0,-1.6308762702757424
nevada,0,-1.6308762702757424
nevada,0,-1.6308762702757424
nevada,0,-1.6308762702757424
oregon,0,-1.6339546608217104
oregon,0,-1.6339546608217104
oregon,0,-1.6339546608217104
oregon,0,-1.6339546608217104
new hampshire,0,-1.6379632658600969
new hampshire,0,-1.6379632658600969
new hampshire,0,-1.6379632658600969
utah,0,-1.6414584693862289
utah,0,-1.6414584693862289
utah,0,-1.6414584693862289
maryland,0,-1.642507276865518
maryland,0,-1.642507276865518
maryland,0,-1.642507276865518
maryland,0,-1.642507276865518
indiana,0,-1.6480756205876357
indiana,0,-1.6480756205876357
indiana,0,-1.6480756205876357
indiana,0,-1.6480756205876357
maryland,0,-1.6525238874999202
maryland,0,-1.6525238874999202
maryland,0,-1.6525238874999202
maryland,0,-1.6525238874999202
vermont,0,-1.6566898347173948
oregon,0,-1.657452744749618
oregon,0,-1.657452744749618
georgia,0,-1.6582217240703423
georgia,0,-1.6582217240703423
georgia,0,-1.6582217240703423
georgia,0,-1.6582217240703423
florida,0,-1.6631681151772582
florida,0,-1.6634656898030038
florida,0,-1.6634656898030038
florida,0,-1.6634656898030038
florida,0,-1.6634656898030038
california,0,-1.6759684732541948
california,0,-1.6759684732541948
california,0,-1.6759684732541948
ohio,0,-1.6782404380658578
ohio,0,-1.6782404380658578
ohio,0,-1.6782404380658578
ohio,0,-1.6782404380658578
nevada,0,-1.6890082703007607
nevada,0,-1.6890082703007607
montana,0,-1.7011981522157376
montana,0,-1.7011981522157376
mississippi,0,-1.7053208724984845
mississippi,0,-1.7053208724984845
mississippi,0,-1.7053208724984845
california,0,-1.7099759916329302
california,0,-1.7099759916329302
california,0,-1.7099759916329302
california,0,-1.7099759916329302
mississippi,0,-1.7167165731110552
vermont,0,-1.7180320834643932
vermont,0,-1.7180320834643932
vermont,0,-1.7180320834643932
oklahoma,0,-1.7238539966351965
oklahoma,0,-1.7238539966351965
oklahoma,0,-1.7238539966351965
oklahoma,0,-1.7280009282018578
indiana,0,-1.736840632914436
indiana,0,-1.736840632914436
indiana,0,-1.748030863102191
indiana,0,-1.748030863102191
hawaii,0,-1.7558037659419539
hawaii,0,-1.7558037659419539
hawaii,0,-1.7640762961127616
hawaii,0,-1.7640762961127616
hawaii,0,-1.7640762961127616
hawaii,0,-1.7640762961127616
ohio,0,-1.7683226783185366
ohio,0,-1.7683226783185366
alabama,0,-1.7732134082839226
alabama,0,-1.7732134082839226
alabama,0,-1.7732134082839226
california,0,-1.7760883191692516
california,0,-1.7760883191692516
california,0,-1.7760883191692516
california,0,-1.7760883191692516
ohio,0,-1.7793149268386457
ohio,0,-1.7793149268386457
rhode island,0,-1.786762957999838
rhode island,0,-1.786762957999838
rhode island,0,-1.786762957999838
new hampshire,0,-1.8086633398555454
texas,0,-1.8094183256337992
texas,0,-1.8094183256337992
alabama,0,-1.8114219967253684
oregon,0,-1.8197885329400945
oregon,0,-1.8197885329400945
oregon,0,-1.8197885329400945
oregon,0,-1.8243663442477034
oregon,0,-1.8243663442477034
oregon,0,-1.8243663442477034
california,0,-1.829400286687613
california,0,-1.829400286687613
california,0,-1.829400286687613
california,0,-1.829400286687613
colorado,0,-1.8319159533433969
colorado,0,-1.8319159533433969
colorado,0,-1.8319159533433969
colorado,0,-1.8319159533433969
indiana,0,-1.8405615508057045
indiana,0,-1.8405615508057045
indiana,0,-1.8405615508057045
indiana,0,-1.8405615508057045
arkansas,0,-1.8406913870400952
alaska,0,-1.842182539002946
oregon,0,-1.844838930365624
oregon,0,-1.844838930365624
oregon,0,-1.844838930365624
oregon,0,-1.844838930365624
delaware,0,-1.8452979689762774
arkansas,0,-1.8475701850182913
arkansas,0,-1.8475701850182913
arkansas,0,-1.8475701850182913
arkansas,0,-1.8475701850182913
iowa,0,-1.8481837658030518
iowa,0,-1.8481837658030518
iowa,0,-1.8481837658030518
iowa,0,-1.8481837658030518
wisconsin,0,-1.8501657359531252
wisconsin,0,-1.8501657359531252
wisconsin,0,-1.8501657359531252
wisconsin,0,-1.8501657359531252
north dakota,0,-1.8511639575987862
north dakota,0,-1.8511639575987862
north dakota,0,-1.8511639575987862
north dakota,0,-1.8511639575987862
arkansas,0,-1.8512539794795206
arkansas,0,-1.8512539794795206
arkansas,0,-1.8512539794795206
wisconsin,0,-1.852703878602112
wisconsin,0,-1.852703878602112
wisconsin,0,-1.852703878602112
wisconsin,0,-1.852703878602112
pennsylvania,0,-1.8582383089786654
pennsylvania,0,-1.8582383089786654
pennsylvania,0,-1.8582383089786654
pennsylvania,0,-1.8582383089786654
kentucky,0,-1.8599934446934636
kentucky,0,-1.8599934446934636
kentucky,0,-1.8599934446934636
iowa,0,-1.8600603688064294
iowa,0,-1.8600603688064294
iowa,0,-1.8600603688064294
iowa,0,-1.8600603688064294
maine,0,-1.860993709464424
maine,0,-1.860993709464424
north dakota,0,-1.8610101256525124
north dakota,0,-1.8610101256525124
north dakota,0,-1.8706411196924522
north dakota,0,-1.8706411196924522
north dakota,0,-1.8706411196924522
north dakota,0,-1.8706411196924522
kentucky,0,-1.8706702628325107
kentucky,0,-1.8706702628325107
kentucky,0,-1.8706702628325107
kentucky,0,-1.8706702628325107
indiana,0,-1.8732706917697308
missouri,0,-1.8768838728362995
missouri,0,-1.8768838728362995
missouri,0,-1.8768838728362995
missouri,0,-1.8768838728362995
vermont,0,-1.8804900930975768
vermont,0,-1.8818743097821804
vermont,0,-1.8818743097821804
minnesota,0,-1.882243430813244
minnesota,0,-1.882243430813244
west virginia,0,-1.8836840956829923
west virginia,0,-1.8836840956829923
west virginia,0,-1.8836840956829923
arkansas,0,-1.8848646835915943
arkansas,0,-1.8848646835915943
arkansas,0,-1.8848646835915943
arkansas,0,-1.8848646835915943
north dakota,0,-1.889277604956865
north dakota,0,-1.889277604956865
ohio,0,-1.8903151272977503
massachusetts,0,-1.8935587925389974
massachusetts,0,-1.8935587925389974
massachusetts,0,-1.8935587925389974
massachusetts,0,-1.8935587925389974
new york,0,-1.8960687454663607
mississippi,0,-1.8965378769117314
mississippi,0,-1.8965378769117314
west virginia,0,-1.897291386177628
west virginia,0,-1.897291386177628
virginia,0,-1.89835506670746
virginia,0,-1.89835506670746
virginia,0,-1.89835506670746
new york,0,-1.8998398073747484
new york,0,-1.8998398073747484
pennsylvania,0,-1.9004616723348282
pennsylvania,0,-1.9004616723348282
pennsylvania,0,-1.9004616723348282
pennsylvania,0,-1.9004616723348282
maine,0,-1.903405206948566
maine,0,-1.903405206948566
oklahoma,0,-1.9057486545414755
connecticut,0,-1.9069169899287404
connecticut,0,-1.9069169899287404
connecticut,0,-1.9069169899287404
indiana,0,-1.9124441367087228
indiana,0,-1.9124441367087228
indiana,0,-1.9124441367087228
nebraska,0,-1.9125245071228363
nebraska,0,-1.9125245071228363
nebraska,0,-1.9125245071228363
nebraska,0,-1.9125245071228363
rhode island,0,-1.9159440785913842
north dakota,0,-1.9203282397653294
north dakota,0,-1.9203282397653294
north dakota,0,-1.9203282397653294
massachusetts,0,-1.9212718966707356
massachusetts,0,-1.9212718966707356
massachusetts,0,-1.9212718966707356
massachusetts,0,-1.9212718966707356
north dakota,0,-1.9266995048768534
north dakota,0,-1.9266995048768534
north dakota,0,-1.9266995048768534
north dakota,0,-1.9266995048768534
texas,0,-1.9284805505970404
texas,0,-1.9284805505970404
texas,0,-1.9284805505970404
texas,0,-1.9284805505970404
connecticut,0,-1.9298853691313247
connecticut,0,-1.9298853691313247
connecticut,0,-1.9298853691313247
connecticut,0,-1.9298853691313247
wisconsin,0,-1.931606570154767
wisconsin,0,-1.931606570154767
wisconsin,0,-1.931606570154767
wisconsin,0,-1.931606570154767
ohio,0,-1.9316241889970425
ohio,0,-1.9316241889970425
ohio,0,-1.9316241889970425
ohio,0,-1.9316241889970425
new york,0,-1.935550348760878
minnesota,0,-1.9359692091735055
minnesota,0,-1.9359692091735055
minnesota,0,-1.9359692091735055
minnesota,0,-1.9359692091735055
massachusetts,0,-1.9406121227072417
massachusetts,0,-1.9406121227072417
massachusetts,0,-1.9406121227072417
massachusetts,0,-1.9406121227072417
oklahoma,0,-1.9413505075563453
oklahoma,0,-1.9413505075563453
oklahoma,0,-1.9413505075563453
nebraska,0,-1.9416773814779513
nebraska,0,-1.9416773814779513
nebraska,0,-1.9416773814779513
nebraska,0,-1.9416773814779513
pennsylvania,0,-1.9436396142629755
pennsylvania,0,-1.9436396142629755
washington,0,-1.94477021374306
washington,0,-1.94477021374306
washington,0,-1.94477021374306
washington,0,-1.94477021374306
oregon,0,-1.9467794299378955
arkansas,0,-1.9500608912595507
arkansas,0,-1.9500608912595507
arkansas,0,-1.9500608912595507
arkansas,0,-1.9500608912595507
texas,0,-1.953061691374916
texas,0,-1.953061691374916
texas,0,-1.953061691374916
texas,0,-1.953061691374916
new jersey,0,-1.956626817277615
new jersey,0,-1.956626817277615
louisiana,0,-1.9567177970467278
louisiana,0,-1.9567177970467278
rhode island,0,-1.9577431197899906
rhode island,0,-1.9577431197899906
rhode island,0,-1.9577431197899906
wisconsin,0,-1.9604824487470982
wisconsin,0,-1.9604824487470982
wisconsin,0,-1.9604824487470982
wisconsin,0,-1.9604824487470982
washington,0,-1.9636233382749122
washington,0,-1.9636233382749122
washington,0,-1.9636233382749122
washington,0,-1.9636233382749122
iowa,0,-1.9638710720203685
iowa,0,-1.9638710720203685
iowa,0,-1.9638710720203685
iowa,0,-1.9638710720203685
minnesota,0,-1.9647607195236563
minnesota,0,-1.9647607195236563
minnesota,0,-1.9647607195236563
minnesota,0,-1.9647607195236563
kentucky,0,-1.964779629535259
kentucky,0,-1.964779629535259
kentucky,0,-1.964779629535259
new jersey,0,-1.9672253862391333
new jersey,0,-1.9672253862391333
new jersey,0,-1.9672253862391333
new jersey,0,-1.9672253862391333
nebraska,0,-1.9680654035923733
nebraska,0,-1.9680654035923733
nebraska,0,-1.9680654035923733
nebraska,0,-1.9680654035923733
wyoming,0,-1.968937367031774
michigan,0,-1.9696180007211068
michigan,0,-1.9696180007211068
michigan,0,-1.9696180007211068
michigan,0,-1.9696180007211068
new hampshire,0,-1.9732584646506168
new hampshire,0,-1.9732584646506168
nebraska,0,-1.9769071601998411
nebraska,0,-1.9769071601998411
nebraska,0,-1.9769071601998411
iowa,0,-1.9792323352326697
iowa,0,-1.9792323352326697
iowa,0,-1.9792323352326697
iowa,0,-1.9792323352326697
tennessee,0,-1.9818381551674593
missouri,0,-1.9828711303802817
missouri,0,-1.9828711303802817
missouri,0,-1.9828711303802817
missouri,0,-1.9828711303802817
louisiana,0,-1.9849789327250118
louisiana,0,-1.9849789327250118
louisiana,0,-1.9849789327250118
kansas,0,-1.9948853472646682
kansas,0,-1.9948853472646682
kansas,0,-1.9948853472646682
kansas,0,-1.9948853472646682
new jersey,0,-1.9969073338633339
new jersey,0,-1.9969073338633339
new jersey,0,-1.9969073338633339
california,0,-1.9993316126563603
washington,0,-2.000406779747273
washington,0,-2.000406779747273
washington,0,-2.000406779747273
washington,0,-2.000406779747273
north dakota,0,-2.0041257114774442
north dakota,0,-2.0041257114774442
new york,0,-2.006466112893544
new york,0,-2.006466112893544
new york,0,-2.006466112893544
new york,0,-2.006466112893544
kansas,0,-2.0092204907584557
kansas,0,-2.0092204907584557
kansas,0,-2.0092204907584557
kansas,0,-2.0092204907584557
michigan,0,-2.010953974958845
michigan,0,-2.010953974958845
louisiana,0,-2.011794345802427
nebraska,0,-2.0135342204437814
nebraska,0,-2.0135342204437814
nebraska,0,-2.0135342204437814
nebraska,0,-2.0135342204437814
virginia,0,-2.02041377037055
louisiana,0,-2.0214630850000175
louisiana,0,-2.0214630850000175
wyoming,0,-2.032449783839951
wyoming,0,-2.032449783839951
wyoming,0,-2.032449783839951
wyoming,0,-2.032449783839951
new york,0,-2.0341385295382084
new york,0,-2.0341385295382084
new york,0,-2.0341385295382084
new york,0,-2.0341385295382084
colorado,0,-2.041598358857708
colorado,0,-2.041598358857708
colorado,0,-2.041598358857708
colorado,0,-2.041598358857708
alabama,0,-2.0446585655234912
alabama,0,-2.0446585655234912
alabama,0,-2.0446585655234912
alabama,0,-2.0446585655234912
kansas,0,-2.047941717360806
kansas,0,-2.047941717360806
kansas,0,-2.047941717360806
kansas,0,-2.047941717360806
louisiana,0,-2.049047328603366
kansas,0,-2.0514034073783876
kansas,0,-2.0514034073783876
louisiana,0,-2.0649971477366904
louisiana,0,-2.0649971477366904
louisiana,0,-2.0649971477366904
louisiana,0,-2.0649971477366904
south dakota,1,-2.0688369249578384
south dakota,1,-2.0688369249578384
new york,0,-2.0704476285497684
new york,0,-2.0704476285497684
new york,0,-2.0704476285497684
new york,0,-2.0704476285497684
connecticut,0,-2.0722254603385566
connecticut,0,-2.0722254603385566
connecticut,0,-2.0722254603385566
connecticut,0,-2.0722254603385566
pennsylvania,0,-2.077739740689457
pennsylvania,0,-2.077739740689457
pennsylvania,0,-2.077739740689457
pennsylvania,0,-2.077739740689457
south dakota,1,-2.090041933330174
mississippi,0,-2.0900602088988487
mississippi,0,-2.0900602088988487
mississippi,0,-2.0900602088988487
mississippi,0,-2.0900602088988487
oklahoma,0,-2.0972518877626944
colorado,0,-2.097508935436228
colorado,0,-2.097508935436228
hawaii,0,-2.107169936166928
hawaii,0,-2.107169936166928
hawaii,0,-2.107169936166928
hawaii,0,-2.107169936166928
delaware,0,-2.1253203713884172
delaware,0,-2.1253203713884172
delaware,0,-2.1253203713884172
delaware,0,-2.1253203713884172
virginia,0,-2.1301568077147297
virginia,0,-2.1301568077147297
virginia,0,-2.1301568077147297
virginia,0,-2.1301568077147297
rhode island,0,-2.1372997463305703
rhode island,0,-2.1372997463305703
rhode island,0,-2.1372997463305703
rhode island,0,-2.1372997463305703
colorado,0,-2.1377798259989023
colorado,0,-2.1377798259989023
colorado,0,-2.1377798259989023
colorado,0,-2.1377798259989023
north dakota,0,-2.1390653630760847
north dakota,0,-2.1390653630760847
north dakota,0,-2.1390653630760847
south dakota,1,-2.1392555632538888
washington,0,-2.146288721937935
washington,0,-2.146288721937935
washington,0,-2.146288721937935
washington,0,-2.146288721937935
delaware,0,-2.15164618919897
delaware,0,-2.151707750219109
delaware,0,-2.151707750219109
delaware,0,-2.151707750219109
delaware,0,-2.151707750219109
virginia,0,-2.156271303560313
arkansas,0,-2.162244663070633
colorado,0,-2.181264210869288
colorado,0,-2.181264210869288
georgia,0,-2.188631949707715
georgia,0,-2.188631949707715
georgia,0,-2.188631949707715
missouri,0,-2.189556840016695
missouri,0,-2.189556840016695
missouri,0,-2.189556840016695
georgia,0,-2.1918997279603682
mississippi,0,-2.199399873179872
mississippi,0,-2.199399873179872
mississippi,0,-2.199399873179872
mississippi,0,-2.199399873179872
colorado,0,-2.201461979558639
colorado,0,-2.201461979558639
colorado,0,-2.201461979558639
colorado,0,-2.201461979558639
new york,0,-2.2026402468048656
new york,0,-2.2026402468048656
new york,0,-2.2026402468048656
new york,0,-2.2026402468048656
north carolina,0,-2.206515806796829
north carolina,0,-2.206515806796829
delaware,0,-2.2084578198089937
delaware,0,-2.2084578198089937
delaware,0,-2.239252062805375
delaware,0,-2.239252062805375
rhode island,0,-2.240806706771053
texas,0,-2.2410977441369666
texas,0,-2.2410977441369666
texas,0,-2.2410977441369666
texas,0,-2.2410977441369666
washington,0,-2.2422095038006202
washington,0,-2.2422095038006202
washington,0,-2.2422095038006202
washington,0,-2.2422095038006202
oklahoma,0,-2.268792055613399
oklahoma,0,-2.268792055613399
oklahoma,0,-2.268792055613399
oklahoma,0,-2.268792055613399
south dakota,0,-2.276842021532924
south dakota,0,-2.276842021532924
alabama,0,-2.2779556123606457
alabama,0,-2.2779556123606457
alabama,0,-2.2779556123606457
georgia,0,-2.2850332514519303
georgia,0,-2.2850332514519303
georgia,0,-2.2850332514519303
georgia,0,-2.2850332514519303
texas,1,-2.288505891650567
texas,1,-2.288505891650567
virginia,1,-2.30142815948433
virginia,1,-2.30142815948433
south dakota,0,-2.3038498208005027
oklahoma,0,-2.3212152759411175
oklahoma,0,-2.3212152759411175
oklahoma,0,-2.3212152759411175
oklahoma,0,-2.3212152759411175
north dakota,0,-2.3229583600391863
north dakota,0,-2.3229583600391863
north dakota,0,-2.3229583600391863
north dakota,0,-2.3229583600391863
west virginia,0,-2.3234857475630073
west virginia,0,-2.3234857475630073
west virginia,0,-2.3234857475630073
west virginia,0,-2.3234857475630073
south dakota,0,-2.3483477230085756
new york,0,-2.369303271828147
new york,0,-2.369303271828147
new york,0,-2.369303271828147
new york,0,-2.369303271828147
colorado,0,-2.38358968471658
colorado,0,-2.38358968471658
illinois,0,-2.3933198890824032
virginia,0,-2.4161875979697394
virginia,0,-2.4161875979697394
virginia,0,-2.4161875979697394
illinois,0,-2.436184131553783
illinois,0,-2.436184131553783
illinois,0,-2.436184131553783
nevada,0,-2.458578093969783
nevada,0,-2.458578093969783
nevada,0,-2.4614875279593504
nevada,0,-2.466496048722411
north dakota,0,-2.482817446724841
north dakota,0,-2.482817446724841
north dakota,0,-2.482817446724841
utah,1,-2.4832167666290514
utah,1,-2.4832167666290514
utah,1,-2.4832167666290514
utah,1,-2.4832167666290514
hawaii,0,-2.485537385917342
hawaii,0,-2.485537385917342
hawaii,0,-2.485537385917342
hawaii,0,-2.485537385917342
new york,0,-2.4916831584778194
mississippi,0,-2.503414299691127
mississippi,0,-2.503414299691127
mississippi,0,-2.503414299691127
mississippi,0,-2.5062716856018135
new york,0,-2.519017431687331
texas,0,-2.550684824699859
texas,0,-2.550684824699859
mississippi,0,-2.5518918122657124
mississippi,0,-2.5518918122657124
mississippi,0,-2.5518918122657124
mississippi,0,-2.5737975391136705
delaware,0,-2.5762614370678114
delaware,0,-2.5762614370678114
delaware,0,-2.5762614370678114
florida,0,-2.578460636601026
florida,0,-2.578460636601026
florida,0,-2.578460636601026
florida,0,-2.578460636601026
nevada,1,-2.613425888650399
nevada,1,-2.613425888650399
nevada,1,-2.613425888650399
oklahoma,0,-2.644068327279981
oklahoma,0,-2.644068327279981
oklahoma,0,-2.644068327279981
oklahoma,0,-2.644068327279981
pennsylvania,0,-2.6511486976298424
nevada,1,-2.652948163327416
pennsylvania,0,-2.6584931692896223
pennsylvania,0,-2.6584931692896223
pennsylvania,0,-2.6584931692896223
michigan,0,-2.6690884984246313
michigan,0,-2.6690884984246313
michigan,0,-2.6690884984246313
michigan,0,-2.6690884984246313
alaska,1,-2.7065508698177663
alaska,1,-2.7065508698177663
virginia,0,-2.7174861273245052
virginia,0,-2.72465178810363
virginia,0,-2.72465178810363
virginia,0,-2.72465178810363
nevada,0,-2.732054957417165
nevada,0,-2.732054957417165
south carolina,0,-2.7538821377234073
south carolina,0,-2.7538821377234073
oklahoma,0,-2.7623294297637484
oklahoma,0,-2.7623294297637484
oklahoma,0,-2.7623294297637484
washington,1,-2.772178269467999
washington,1,-2.772178269467999
nevada,0,-2.7741745577255874
new mexico,0,-2.7937737476339586
nevada,0,-2.7963831787715243
nevada,0,-2.7963831787715243
nevada,0,-2.7963831787715243
arizona,0,-2.800879881899281
arizona,0,-2.800879881899281
south dakota,1,-2.806719158452729
south dakota,1,-2.806719158452729
south dakota,1,-2.806719158452729
south dakota,1,-2.806719158452729
tennessee,0,-2.815183992884458
oklahoma,0,-2.828550273902585
oklahoma,0,-2.828550273902585
oklahoma,0,-2.828550273902585
oklahoma,0,-2.8310795216923403
georgia,0,-2.8464374595145827
georgia,0,-2.8464374595145827
georgia,0,-2.8464374595145827
georgia,0,-2.8464374595145827
tennessee,0,-2.851714211689161
illinois,0,-2.858951210726931
illinois,0,-2.858951210726931
illinois,0,-2.858951210726931
illinois,0,-2.858951210726931
arizona,0,-2.864139999408641
arizona,0,-2.864139999408641
new mexico,0,-2.8781055569901794
michigan,0,-2.91430846751492
michigan,0,-2.975157755012927
michigan,0,-2.975157755012927
michigan,0,-2.975157755012927
kansas,0,-2.990643283942569
kansas,0,-2.990643283942569
kansas,0,-2.993035559084144
kansas,0,-2.993035559084144
illinois,1,-3.004558004394738
illinois,1,-3.004558004394738
illinois,1,-3.004558004394738
illinois,1,-3.004558004394738
texas,0,-3.016707628325956
texas,0,-3.016707628325956
texas,0,-3.016707628325956
missouri,1,-3.016983361193885
missouri,1,-3.016983361193885
mississippi,0,-3.039102574559718
texas,0,-3.039323736245063
mississippi,0,-3.0615532524517914
mississippi,0,-3.0615532524517914
mississippi,0,-3.0615532524517914
north dakota,0,-3.06535167176231
nevada,0,-3.06582792965215
